100 2450
28 30 18
28 31 52
28 32 70
28 33 32
28 34 50
28 35 3
28 36 31
28 37 3
28 38 52
28 39 74
28 40 9
28 41 22
28 42 32
28 43 71
28 44 27
28 45 46
28 46 43
28 47 31
28 48 9
28 49 18
28 50 5
28 51 61
28 52 25
28 53 74
28 54 21
28 55 43
28 56 14
28 57 68
28 58 69
28 59 65
29 30 25
29 31 21
29 32 67
29 33 39
29 34 1
29 35 33
29 36 50
29 37 57
29 38 14
29 39 54
29 40 13
29 41 57
29 42 54
29 43 73
29 44 5
29 45 15
29 46 36
29 47 72
29 48 8
29 49 44
29 50 5
29 51 69
29 52 56
29 53 75
29 54 50
29 55 56
29 56 34
29 57 73
29 58 29
29 59 16
29 60 18
30 31 57
30 32 39
30 33 16
30 34 6
30 35 34
30 36 35
30 37 12
30 38 70
30 39 39
30 40 43
30 41 31
30 42 57
30 43 61
30 44 59
30 45 17
30 46 57
30 47 19
30 48 50
30 49 56
30 50 68
30 51 50
30 52 20
30 53 61
30 54 27
30 55 58
30 56 15
30 57 63
30 58 51
30 59 9
30 60 19
30 61 8
31 32 73
31 33 58
31 34 33
31 35 20
31 36 65
31 37 56
31 38 40
31 39 8
31 40 4
31 41 6
31 42 36
31 43 4
31 44 26
31 45 12
31 46 66
31 47 67
31 48 60
31 49 51
31 50 59
31 51 35
31 52 20
31 53 7
31 54 20
31 55 51
31 56 48
31 57 54
31 58 53
31 59 21
31 60 14
31 61 33
31 62 9
33 34 43
33 35 2
33 36 55
33 37 51
33 38 32
33 39 58
33 40 38
33 41 57
33 42 20
33 43 53
33 44 32
33 45 17
33 46 47
33 47 67
33 48 51
33 49 33
33 50 38
33 51 67
33 52 63
33 53 37
33 54 44
33 55 41
33 56 44
33 57 60
33 58 71
33 59 60
33 60 27
33 61 46
33 62 27
33 63 34
33 64 63
34 35 60
34 36 57
34 37 29
34 38 2
34 39 8
34 40 17
34 41 40
34 42 20
34 43 5
34 44 21
34 45 15
34 46 72
34 47 61
34 48 48
34 49 49
34 50 18
34 51 51
34 52 13
34 53 52
34 54 25
34 55 32
34 56 26
34 57 49
34 58 52
34 59 12
34 60 51
34 61 60
34 62 70
34 63 3
34 64 61
34 65 12
35 36 3
35 37 67
35 38 70
35 39 42
35 40 51
35 41 16
35 42 9
35 43 71
35 44 70
35 45 34
35 46 11
35 47 17
35 48 37
35 49 32
35 50 53
35 51 9
35 52 61
35 53 75
35 54 61
35 55 28
35 56 33
35 57 41
35 58 37
35 59 28
35 60 37
35 61 7
35 62 67
35 63 21
35 64 10
35 65 20
35 66 1
36 37 66
36 38 66
36 39 4
36 40 14
36 41 18
36 42 49
36 43 29
36 44 4
36 45 34
36 46 18
36 47 43
36 48 58
36 49 24
36 50 40
36 51 50
36 52 50
36 53 37
36 54 34
36 55 72
36 56 51
36 57 45
36 58 37
36 59 29
36 60 8
36 61 45
36 62 5
36 63 47
36 64 23
36 65 65
36 66 10
36 67 12
37 38 56
37 39 58
37 40 28
37 41 17
37 42 74
37 43 12
37 44 44
37 45 56
37 46 2
37 47 43
37 48 1
37 49 41
37 50 31
37 51 45
37 52 74
37 53 49
37 54 37
37 55 15
37 56 15
37 57 58
37 58 75
37 59 13
37 60 73
37 61 32
37 62 66
37 63 15
37 64 38
37 65 31
37 66 48
37 67 50
37 68 44
38 39 64
38 40 19
38 41 57
38 42 75
38 43 13
38 44 4
38 45 17
38 46 72
38 47 2
38 48 39
38 49 62
38 50 54
38 51 55
38 52 50
38 53 32
38 54 50
38 55 47
38 56 61
38 57 67
38 58 63
38 59 8
38 60 48
38 61 39
38 62 40
38 63 26
38 64 58
38 65 5
38 66 9
38 67 59
38 68 34
38 69 11
39 40 57
39 41 50
39 42 23
39 43 47
39 44 4
39 45 26
39 46 42
39 47 2
39 48 2
39 49 65
39 50 46
39 51 39
39 52 72
39 53 14
39 54 16
39 55 44
39 56 17
39 57 25
39 58 69
39 59 59
39 60 26
39 61 62
39 62 45
39 63 47
39 64 64
39 65 14
39 66 51
39 67 40
39 68 6
39 69 47
39 70 50
40 41 68
40 42 46
40 43 1
40 44 48
40 45 45
40 46 31
40 47 55
40 48 59
40 49 56
40 50 68
40 51 45
40 52 75
40 53 49
40 54 62
40 55 19
40 56 39
40 57 33
40 58 26
40 59 71
40 60 3
40 61 2
40 62 50
40 63 53
40 64 19
40 65 67
40 66 7
40 67 29
40 68 18
40 69 26
40 70 22
40 71 57
41 42 44
41 43 33
41 44 15
41 45 12
41 46 13
41 47 18
41 48 37
41 49 5
41 50 30
41 51 72
41 52 42
41 53 9
41 54 67
41 55 64
41 56 6
41 57 55
41 58 54
41 59 26
41 60 58
41 61 62
41 62 46
41 63 26
41 64 36
41 65 5
41 66 24
41 67 1
41 68 66
41 69 16
41 70 22
41 71 74
41 72 56
42 43 42
42 44 28
42 45 51
42 46 33
42 47 66
42 48 1
42 49 31
42 50 18
42 51 31
42 52 3
42 53 43
42 54 2
42 55 27
42 56 7
42 57 25
42 58 46
42 59 46
42 60 46
42 61 71
42 62 68
42 63 9
42 64 20
42 65 36
42 66 53
42 67 75
42 68 45
42 69 55
42 70 62
42 71 50
42 72 71
42 73 33
43 44 51
43 45 75
43 46 56
43 47 24
43 48 36
43 49 59
43 50 23
43 51 36
43 52 43
43 53 50
43 54 16
43 55 47
43 56 46
43 57 10
43 58 55
43 59 36
43 60 11
43 61 35
43 62 64
43 63 20
43 64 21
43 65 4
43 66 28
43 67 53
43 68 13
43 69 1
43 70 65
43 71 52
43 72 27
43 73 18
43 74 69
44 45 72
44 46 29
44 47 38
44 48 2
44 49 9
44 50 21
44 51 2
44 52 41
44 53 48
44 54 65
44 55 31
44 56 6
44 57 41
44 58 29
44 59 46
44 60 2
44 61 14
44 62 3
44 63 64
44 64 65
44 65 67
44 66 36
44 67 47
44 68 35
44 69 44
44 70 2
44 71 19
44 72 47
44 73 4
44 74 63
44 75 40
45 46 34
45 47 61
45 48 2
45 49 52
45 50 42
45 51 51
45 52 25
45 53 60
45 54 13
45 55 65
45 56 8
45 57 15
45 58 51
45 59 37
45 60 36
45 61 38
45 62 23
45 63 35
45 64 75
45 65 11
45 66 5
45 67 46
45 68 74
45 69 13
45 70 14
45 71 68
45 72 35
45 73 11
45 74 37
45 75 6
45 76 75
46 47 4
46 48 3
46 49 53
46 50 46
46 51 10
46 52 41
46 53 43
46 54 1
46 55 29
46 56 59
46 57 51
46 58 28
46 59 22
46 60 33
46 61 48
46 62 14
46 63 48
46 64 26
46 65 37
46 66 61
46 67 42
46 68 5
46 69 29
46 70 22
46 71 41
46 72 3
46 73 49
46 74 61
46 75 73
46 76 28
46 77 13
47 48 63
47 49 43
47 50 25
47 51 65
47 52 68
47 53 64
47 54 42
47 55 26
47 56 27
47 57 32
47 58 68
47 59 52
47 60 33
47 61 38
47 62 59
47 63 33
47 64 18
47 65 53
47 66 75
47 67 2
47 68 12
47 69 47
47 70 3
47 71 38
47 72 38
47 73 7
47 74 58
47 75 4
47 76 35
47 77 69
47 78 55
49 50 24
49 51 71
49 52 37
49 53 42
49 54 31
49 55 48
49 56 55
49 57 69
49 58 39
49 59 27
49 60 41
49 61 51
49 62 61
49 63 73
49 64 32
49 65 13
49 66 17
49 67 73
49 68 51
49 69 5
49 70 46
49 71 41
49 72 5
49 73 57
49 74 53
49 75 14
49 76 53
49 77 32
49 78 43
49 79 27
49 80 66
50 51 1
50 52 16
50 53 17
50 54 69
50 55 11
50 56 47
50 57 45
50 58 40
50 59 57
50 60 7
50 61 22
50 62 54
50 63 20
50 64 51
50 65 48
50 66 11
50 67 56
50 68 6
50 69 24
50 70 56
50 71 25
50 72 63
50 73 67
50 74 71
50 75 48
50 76 73
50 77 61
50 78 71
50 79 59
50 80 43
50 81 54
51 52 48
51 53 37
51 54 27
51 55 65
51 56 36
51 57 52
51 58 29
51 59 49
51 60 11
51 61 39
51 62 28
51 63 39
51 64 64
51 65 33
51 66 26
51 67 1
51 68 13
51 69 30
51 70 69
51 71 37
51 72 45
51 73 74
51 74 75
51 75 57
51 76 31
51 77 13
51 78 44
51 79 35
51 80 6
51 81 20
51 82 63
52 53 54
52 54 43
52 55 43
52 56 64
52 57 18
52 58 47
52 59 74
52 60 68
52 61 6
52 62 25
52 63 23
52 64 33
52 65 35
52 66 25
52 67 25
52 68 37
52 69 57
52 70 32
52 71 14
52 72 63
52 73 61
52 74 5
52 75 23
52 76 11
52 77 39
52 78 53
52 79 20
52 80 42
52 81 57
52 82 74
52 83 9
53 54 50
53 55 34
53 56 8
53 57 61
53 58 47
53 59 17
53 60 30
53 61 7
53 62 70
53 63 15
53 64 51
53 65 28
53 66 7
53 67 19
53 68 30
53 69 22
53 70 71
53 71 24
53 72 1
53 73 44
53 74 4
53 75 24
53 76 54
53 77 65
53 78 8
53 79 63
53 80 42
53 81 27
53 82 42
53 83 48
53 84 39
54 55 61
54 56 48
54 57 57
54 58 74
54 59 41
54 60 54
54 61 53
54 62 66
54 63 62
54 64 30
54 65 69
54 66 13
54 67 57
54 68 51
54 69 59
54 70 33
54 71 31
54 72 12
54 73 12
54 74 58
54 75 20
54 76 21
54 77 46
54 78 5
54 79 3
54 80 50
54 81 6
54 82 48
54 83 2
54 84 9
54 85 38
55 56 56
55 57 38
55 58 59
55 59 73
55 60 25
55 61 4
55 62 16
55 63 4
55 64 33
55 65 50
55 66 11
55 67 47
55 68 40
55 69 14
55 70 27
55 71 61
55 72 72
55 73 72
55 74 71
55 75 26
55 76 4
55 77 51
55 78 12
55 79 11
55 80 21
55 81 24
55 82 40
55 83 4
55 84 4
55 85 7
55 86 60
56 57 67
56 58 43
56 59 56
56 60 22
56 61 29
56 62 74
56 63 49
56 64 28
56 65 27
56 66 2
56 67 7
56 68 23
56 69 18
56 70 32
56 71 33
56 72 48
56 73 71
56 74 31
56 75 55
56 76 7
56 77 21
56 78 11
56 79 63
56 80 75
56 81 57
56 82 9
56 83 48
56 84 66
56 85 32
56 86 72
56 87 14
57 58 33
57 59 65
57 60 33
57 61 8
57 62 65
57 63 69
57 64 35
57 65 2
57 66 48
57 67 33
57 68 17
57 69 4
57 70 54
57 71 71
57 72 22
57 73 74
57 74 59
57 75 9
57 76 15
57 77 42
57 78 30
57 79 2
57 80 23
57 81 57
57 82 39
57 83 52
57 84 26
57 85 64
57 86 1
57 87 12
57 88 66
58 59 18
58 60 72
58 61 16
58 62 36
58 63 20
58 64 8
58 65 26
58 66 28
58 67 37
58 68 48
58 69 19
58 70 44
58 71 66
58 72 19
58 73 30
58 74 63
58 75 37
58 76 74
58 77 71
58 78 50
58 79 16
58 80 63
58 81 53
58 82 50
58 83 39
58 84 74
58 85 23
58 86 63
58 87 68
58 88 64
58 89 43
59 60 36
59 61 39
59 62 59
59 63 22
59 64 57
59 65 9
59 66 52
59 67 8
59 68 27
59 69 36
59 70 18
59 71 26
59 72 72
59 73 23
59 74 3
59 75 56
59 76 42
59 77 36
59 78 68
59 79 37
59 80 14
59 81 7
59 82 69
59 83 63
59 84 3
59 85 39
59 86 74
59 87 47
59 88 60
59 89 38
59 90 59
60 61 34
60 62 25
60 63 23
60 64 21
60 65 13
60 66 2
60 67 38
60 68 17
60 69 9
60 70 55
60 71 73
60 72 29
60 73 11
60 74 19
60 75 2
60 76 37
60 77 68
60 78 60
60 79 34
60 80 48
60 81 47
60 82 37
60 83 63
60 84 20
60 85 38
60 86 43
60 87 2
60 88 70
60 89 71
60 90 47
60 91 17
61 62 68
61 63 52
61 64 75
61 65 36
61 66 33
61 67 17
61 68 57
61 69 1
61 70 68
61 71 39
61 72 62
61 73 7
61 74 19
61 75 37
61 76 45
61 77 37
61 78 51
61 79 14
61 80 23
61 81 47
61 82 62
61 83 35
61 84 53
61 85 53
61 86 30
61 87 1
61 88 70
61 89 53
61 90 8
61 91 64
61 92 26
62 63 65
62 64 53
62 65 62
62 66 70
62 67 63
62 68 25
62 69 36
62 70 56
62 71 24
62 72 35
62 73 37
62 74 62
62 75 16
62 76 25
62 77 18
62 78 45
62 79 55
62 80 63
62 81 16
62 82 22
62 83 17
62 84 3
62 85 41
62 86 67
62 87 37
62 88 22
62 89 3
62 90 62
62 91 10
62 92 28
62 93 6
63 64 43
63 65 1
63 66 23
63 67 40
63 68 39
63 69 38
63 70 34
63 71 32
63 72 75
63 73 67
63 74 36
63 75 40
63 76 50
63 77 51
63 78 64
63 79 75
63 80 13
63 81 42
63 82 29
63 83 52
63 84 9
63 85 1
63 86 6
63 87 72
63 88 54
63 89 26
63 90 32
63 91 40
63 92 58
63 93 3
63 94 14
65 66 56
65 67 34
65 68 18
65 69 41
65 70 66
65 71 4
65 72 43
65 73 40
65 74 1
65 75 22
65 76 44
65 77 36
65 78 62
65 79 53
65 80 27
65 81 13
65 82 23
65 83 59
65 84 12
65 85 63
65 86 34
65 87 59
65 88 11
65 89 20
65 90 44
65 91 14
65 92 43
65 93 72
65 94 11
65 95 27
65 96 41
66 67 5
66 68 40
66 69 15
66 70 47
66 71 45
66 72 70
66 73 58
66 74 8
66 75 58
66 76 39
66 77 8
66 78 2
66 79 11
66 80 2
66 81 4
66 82 38
66 83 50
66 84 17
66 85 61
66 86 33
66 87 52
66 88 26
66 89 37
66 90 46
66 91 60
66 92 23
66 93 2
66 94 2
66 95 3
66 96 15
66 97 8
67 68 2
67 69 66
67 70 29
67 71 31
67 72 43
67 73 64
67 74 55
67 75 6
67 76 38
67 77 63
67 78 6
67 79 65
67 80 45
67 81 6
67 82 21
67 83 39
67 84 33
67 85 66
67 86 19
67 87 64
67 88 23
67 89 10
67 90 49
67 91 58
67 92 19
67 93 10
67 94 23
67 95 29
67 96 34
67 97 5
67 98 55
68 69 34
68 70 39
68 71 72
68 72 30
68 73 60
68 74 7
68 75 3
68 76 66
68 77 62
68 78 23
68 79 57
68 80 73
68 81 41
68 82 53
68 83 64
68 84 23
68 85 17
68 86 62
68 87 75
68 88 69
68 89 23
68 90 1
68 91 54
68 92 62
68 93 33
68 94 1
68 95 34
68 96 15
68 97 49
68 98 34
68 99 22
69 70 25
69 71 71
69 72 5
69 73 21
69 74 31
69 75 22
69 76 33
69 77 46
69 78 14
69 79 39
69 80 50
69 81 37
69 82 29
69 83 59
69 84 74
69 85 56
69 86 9
69 87 18
69 88 42
69 89 57
69 90 32
69 91 68
69 92 7
69 93 34
69 94 2
69 95 17
69 96 52
69 97 11
69 98 55
69 99 64
69 100 48
70 71 7
70 72 12
70 73 32
70 74 37
70 75 61
70 76 30
70 77 64
70 78 57
70 79 36
70 80 2
70 81 62
70 82 39
70 83 3
70 84 3
70 85 17
70 86 75
70 87 50
70 88 29
70 89 30
70 90 27
70 91 74
70 92 59
70 93 54
70 94 75
70 95 19
70 96 2
70 97 22
70 98 74
70 99 75
70 100 30
71 72 9
71 73 30
71 74 6
71 75 12
71 76 49
71 77 30
71 78 42
71 79 49
71 80 24
71 81 73
71 82 51
71 83 41
71 84 45
71 85 17
71 86 6
71 87 55
71 88 2
71 89 28
71 90 2
71 91 40
71 92 39
71 93 16
71 94 31
71 95 19
71 96 13
71 97 52
71 98 32
71 99 44
71 100 3
72 73 74
72 74 71
72 75 23
72 76 43
72 77 47
72 78 2
72 79 39
72 80 26
72 81 61
72 82 37
72 83 4
72 84 73
72 85 17
72 86 19
72 87 46
72 88 20
72 89 54
72 90 42
72 91 22
72 92 36
72 93 39
72 94 66
72 95 31
72 96 31
72 97 4
72 98 48
72 99 13
72 100 15
73 74 57
73 75 18
73 76 20
73 77 22
73 78 15
73 79 47
73 80 41
73 81 51
73 82 46
73 83 26
73 84 18
73 85 42
73 86 8
73 87 3
73 88 42
73 89 18
73 90 52
73 91 18
73 92 33
73 93 39
73 94 74
73 95 41
73 96 72
73 97 11
73 98 53
73 99 21
73 100 52
74 75 7
74 76 74
74 77 42
74 78 50
74 79 35
74 80 57
74 81 30
74 82 53
74 83 39
74 84 6
74 85 32
74 86 68
74 87 64
74 88 10
74 89 8
74 90 54
74 91 50
74 92 48
74 93 58
74 94 15
74 95 51
74 96 20
74 97 35
74 98 3
74 99 21
74 100 12
75 76 38
75 77 72
75 78 48
75 79 68
75 80 44
75 81 62
75 82 21
75 83 52
75 84 53
75 85 3
75 86 25
75 87 47
75 88 10
75 89 32
75 90 58
75 91 14
75 92 14
75 93 10
75 94 30
75 95 17
75 96 64
75 97 19
75 98 43
75 99 36
75 100 21
76 77 47
76 78 14
76 79 46
76 80 24
76 81 17
76 82 39
76 83 3
76 84 36
76 85 61
76 86 63
76 87 61
76 88 8
76 89 57
76 90 14
76 91 54
76 92 73
76 93 37
76 94 8
76 95 8
76 96 59
76 97 7
76 98 9
76 99 14
76 100 1
77 78 55
77 79 10
77 80 66
77 81 61
77 82 1
77 83 6
77 84 57
77 85 55
77 86 60
77 87 42
77 88 19
77 89 21
77 90 37
77 91 13
77 92 73
77 93 1
77 94 20
77 95 63
77 96 37
77 97 43
77 98 48
77 99 70
77 100 22
78 79 23
78 80 68
78 81 75
78 82 68
78 83 37
78 84 65
78 85 31
78 86 13
78 87 46
78 88 33
78 89 53
78 90 67
78 91 54
78 92 56
78 93 10
78 94 60
78 95 39
78 96 54
78 97 49
78 98 23
78 99 25
78 100 54
79 80 43
79 81 17
79 82 49
79 83 43
79 84 71
79 85 8
79 86 18
79 87 33
79 88 44
79 89 38
79 90 67
79 91 4
79 92 67
79 93 62
79 94 35
79 95 72
79 96 11
79 97 32
79 98 50
79 99 37
79 100 9
81 82 42
81 83 65
81 84 46
81 85 68
81 86 57
81 87 45
81 88 56
81 89 44
81 90 12
81 91 71
81 92 61
81 93 73
81 94 75
81 95 6
81 96 67
81 97 4
81 98 44
81 99 14
81 100 53
82 83 53
82 84 19
82 85 34
82 86 13
82 87 8
82 88 70
82 89 26
82 90 37
82 91 45
82 92 49
82 93 5
82 94 9
82 95 51
82 96 65
82 97 50
82 98 32
82 99 61
82 100 68
83 84 42
83 85 25
83 86 16
83 87 1
83 88 2
83 89 34
83 90 33
83 91 53
83 92 36
83 93 29
83 94 50
83 95 6
83 96 5
83 97 50
83 98 37
83 99 26
83 100 55
84 85 48
84 86 20
84 87 74
84 88 6
84 89 22
84 90 3
84 91 39
