100 4255
5 68 22
5 69 13
5 70 41
6 7 21
6 8 66
6 9 74
6 10 13
6 11 14
6 12 43
6 13 22
6 14 52
6 15 2
6 16 45
6 17 37
6 18 31
6 19 41
6 20 65
6 21 53
6 22 42
6 23 45
6 24 67
6 25 35
6 26 19
6 27 8
6 28 46
6 29 48
6 30 4
6 31 53
6 32 71
6 33 52
6 34 16
6 35 1
6 36 21
6 37 10
6 38 17
6 39 47
6 40 5
6 41 1
6 42 74
6 43 55
6 44 27
6 45 7
6 46 61
6 47 72
6 48 16
6 49 30
6 50 26
6 51 29
6 52 40
6 53 26
6 54 31
6 55 64
6 56 35
6 57 44
6 58 6
6 59 58
6 60 47
6 61 20
6 62 5
6 63 10
6 64 25
6 65 30
6 66 13
6 67 51
6 68 7
6 69 57
6 70 23
6 71 72
7 8 2
7 9 30
7 10 41
7 11 18
7 12 17
7 13 16
7 14 19
7 15 34
7 16 74
7 17 15
7 18 56
7 19 65
7 20 62
7 21 35
7 22 3
7 23 75
7 24 6
7 25 43
7 26 13
7 27 39
7 28 54
7 29 6
7 30 7
7 31 1
7 32 11
7 33 59
7 34 49
7 35 18
7 36 64
7 37 69
7 38 69
7 39 67
7 40 65
7 41 56
7 42 72
7 43 67
7 44 27
7 45 66
7 46 2
7 47 1
7 48 18
7 49 28
7 50 28
7 51 67
7 52 49
7 53 58
7 54 12
7 55 18
7 56 18
7 57 35
7 58 12
7 59 16
7 60 35
7 61 31
7 62 26
7 63 72
7 64 37
7 65 27
7 66 52
7 67 69
7 68 50
7 69 49
7 70 73
7 71 30
7 72 15
8 9 43
8 10 64
8 11 25
8 12 42
8 13 14
8 14 29
8 15 19
8 16 7
8 17 6
8 18 48
8 19 21
8 20 10
8 21 29
8 22 8
8 23 68
8 24 36
8 25 1
8 26 15
8 27 22
8 28 57
8 29 45
8 30 28
8 31 50
8 32 31
8 33 53
8 34 68
8 35 60
8 36 35
8 37 59
8 38 69
8 39 2
8 40 68
8 41 68
8 42 51
8 43 11
8 44 71
8 45 16
8 46 54
8 47 67
8 48 22
8 49 39
8 50 48
8 51 75
8 52 29
8 53 33
8 54 48
8 55 70
8 56 72
8 57 46
8 58 8
8 59 23
8 60 74
8 61 49
8 62 64
8 63 9
8 64 43
8 65 7
8 66 9
8 67 39
8 68 47
8 69 33
8 70 52
8 71 33
8 72 44
8 73 55
9 10 15
9 11 68
9 12 68
9 13 5
9 14 43
9 15 54
9 16 58
9 17 24
9 18 6
9 19 37
9 20 1
9 21 63
9 22 59
9 23 46
9 24 40
9 25 75
9 26 44
9 27 14
9 28 70
9 29 43
9 30 37
9 31 59
9 32 51
9 33 44
9 34 44
9 35 24
9 36 51
9 37 2
9 38 33
9 39 37
9 40 1
9 41 36
9 42 46
9 43 36
9 44 68
9 45 47
9 46 72
9 47 50
9 48 31
9 49 13
9 50 35
9 51 59
9 52 45
9 53 59
9 54 56
9 55 17
9 56 37
9 57 71
9 58 43
9 59 53
9 60 32
9 61 71
9 62 59
9 63 15
9 64 7
9 65 29
9 66 11
9 67 63
9 68 73
9 69 47
9 70 13
9 71 28
9 72 35
9 73 34
9 74 57
10 11 57
10 12 6
10 13 24
10 14 64
10 15 70
10 16 1
10 17 30
10 18 64
10 19 43
10 20 32
10 21 69
10 22 33
10 23 21
10 24 51
10 25 32
10 26 12
10 27 37
10 28 58
10 29 61
10 30 71
10 31 4
10 32 50
10 33 1
10 34 59
10 35 56
10 36 59
10 37 62
10 38 23
10 39 64
10 40 8
10 41 18
10 42 21
10 43 68
10 44 54
10 45 5
10 46 34
10 47 53
10 48 21
10 49 4
10 50 48
10 51 28
10 52 72
10 53 23
10 54 10
10 55 7
10 56 14
10 57 9
10 58 33
10 59 35
10 60 13
10 61 16
10 62 67
10 63 18
10 64 30
10 65 21
10 66 65
10 67 68
10 68 58
10 69 38
10 70 63
10 71 1
10 72 50
10 73 47
10 74 51
10 75 7
11 12 33
11 13 57
11 14 61
11 15 37
11 16 21
11 17 37
11 18 53
11 19 34
11 20 52
11 21 11
11 22 21
11 23 29
11 24 8
11 25 37
11 26 55
11 27 21
11 28 60
11 29 20
11 30 68
11 31 22
11 32 48
11 33 56
11 34 54
11 35 36
11 36 30
11 37 14
11 38 64
11 39 30
11 40 73
11 41 44
11 42 26
11 43 4
11 44 46
11 45 30
11 46 26
11 47 23
11 48 28
11 49 67
11 50 35
11 51 29
11 52 54
11 53 60
11 54 4
11 55 10
11 56 46
11 57 57
11 58 12
11 59 22
11 60 5
11 61 41
11 62 60
11 63 46
11 64 22
11 65 71
11 66 26
11 67 73
11 68 5
11 69 37
11 70 44
11 71 62
11 72 66
11 73 55
11 74 33
11 75 46
11 76 12
12 13 11
12 14 72
12 15 1
12 16 31
12 17 27
12 18 2
12 19 66
12 20 21
12 21 49
12 22 46
12 23 57
12 24 29
12 25 26
12 26 4
12 27 33
12 28 56
12 29 73
12 30 6
12 31 72
12 32 73
12 33 17
12 34 67
12 35 10
12 36 37
12 37 67
12 38 24
12 39 9
12 40 15
12 41 22
12 42 53
12 43 67
12 44 66
12 45 22
12 46 27
12 47 23
12 48 58
12 49 19
12 50 19
12 51 26
12 52 24
12 53 57
12 54 46
12 55 25
12 56 10
12 57 53
12 58 40
12 59 37
12 60 50
12 61 7
12 62 16
12 63 74
12 64 16
12 65 1
12 66 46
12 67 33
12 68 14
12 69 52
12 70 47
12 71 12
12 72 63
12 73 66
12 74 17
12 75 28
12 76 61
12 77 56
13 14 28
13 15 64
13 16 50
13 17 75
13 18 64
13 19 61
13 20 62
13 21 75
13 22 23
13 23 15
13 24 40
13 25 24
13 26 18
13 27 6
13 28 10
13 29 52
13 30 15
13 31 48
13 32 57
13 33 55
13 34 24
13 35 23
13 36 15
13 37 63
13 38 72
13 39 52
13 40 52
13 41 62
13 42 67
13 43 59
13 44 51
13 45 29
13 46 18
13 47 59
13 48 48
13 49 4
13 50 34
13 51 17
13 52 59
13 53 45
13 54 43
13 55 11
13 56 8
13 57 70
13 58 50
13 59 5
13 60 71
13 61 40
13 62 2
13 63 46
13 64 70
13 65 4
13 66 62
13 67 23
13 68 16
13 69 33
13 70 18
13 71 10
13 72 35
13 73 38
13 74 12
13 75 22
13 76 69
13 77 3
13 78 40
14 15 28
14 16 32
14 17 1
14 18 6
14 19 54
14 20 12
14 21 63
14 22 27
14 23 33
14 24 28
14 25 73
14 26 36
14 27 34
14 28 16
14 29 3
14 30 14
14 31 63
14 32 36
14 33 1
14 34 4
14 35 31
14 36 44
14 37 64
14 38 32
14 39 51
14 40 50
14 41 43
14 42 43
14 43 53
14 44 32
14 45 67
14 46 17
14 47 10
14 48 73
14 49 8
14 50 22
14 51 66
14 52 73
14 53 21
14 54 3
14 55 36
14 56 71
14 57 13
14 58 69
14 59 36
14 60 40
14 61 28
14 62 48
14 63 26
14 64 66
14 65 49
14 66 32
14 67 36
14 68 56
14 69 58
14 70 49
14 71 37
14 72 48
14 73 8
14 74 15
14 75 20
14 76 1
14 77 16
14 78 7
14 79 29
15 16 61
15 17 21
15 18 21
15 19 49
15 20 69
15 21 42
15 22 21
15 23 46
15 24 43
15 25 26
15 26 65
15 27 31
15 28 43
15 29 30
15 30 3
15 31 2
15 32 74
15 33 4
15 34 64
15 35 4
15 36 39
15 37 10
15 38 24
15 39 64
15 40 16
15 41 49
15 42 29
15 43 57
15 44 57
15 45 8
15 46 36
15 47 50
15 48 65
15 49 40
15 50 68
15 51 30
15 52 2
15 53 57
15 54 13
15 55 17
15 56 48
15 57 64
15 58 26
15 59 65
15 60 50
15 61 74
15 62 62
15 63 67
15 64 34
15 65 11
15 66 58
15 67 66
15 68 30
15 69 44
15 70 10
15 71 4
15 72 24
15 73 14
15 74 21
15 75 20
15 76 31
15 77 50
15 78 45
15 79 32
15 80 5
16 17 57
16 18 5
16 19 4
16 20 24
16 21 67
16 22 11
16 23 32
16 24 5
16 25 19
16 26 2
16 27 43
16 28 26
16 29 21
16 30 40
16 31 41
16 32 48
16 33 63
16 34 11
16 35 15
16 36 9
16 37 61
16 38 70
16 39 17
16 40 69
16 41 3
16 42 22
16 43 30
16 44 55
16 45 6
16 46 46
16 47 40
16 48 68
16 49 36
16 50 11
16 51 24
16 52 34
16 53 30
16 54 70
16 55 30
16 56 68
16 57 67
16 58 67
16 59 59
16 60 75
16 61 43
16 62 41
16 63 58
16 64 53
16 65 28
16 66 54
16 67 68
16 68 54
16 69 66
16 70 9
16 71 12
16 72 68
16 73 3
16 74 63
16 75 25
16 76 48
16 77 38
16 78 37
16 79 34
16 80 40
16 81 63
17 18 28
17 19 56
17 20 69
17 21 56
17 22 10
17 23 54
17 24 66
17 25 42
17 26 56
17 27 1
17 28 34
17 29 68
17 30 41
17 31 11
17 32 18
17 33 30
17 34 6
17 35 72
17 36 27
17 37 29
17 38 21
17 39 70
17 40 12
17 41 71
17 42 45
17 43 33
17 44 15
17 45 3
17 46 20
17 47 61
17 48 62
17 49 24
17 50 16
17 51 44
17 52 72
17 53 62
17 54 47
17 55 49
17 56 46
17 57 23
17 58 14
17 59 11
17 60 31
17 61 3
17 62 43
17 63 33
17 64 10
17 65 36
17 66 65
17 67 37
17 68 67
17 69 44
17 70 42
17 71 56
17 72 29
17 73 37
17 74 38
17 75 28
17 76 43
17 77 32
17 78 48
17 79 39
17 80 41
17 81 49
17 82 41
18 19 61
18 20 19
18 21 3
18 22 29
18 23 24
18 24 22
18 25 23
18 26 21
18 27 11
18 28 18
18 29 23
18 30 72
18 31 52
18 32 63
18 33 22
18 34 42
18 35 34
18 36 11
18 37 18
18 38 4
18 39 61
18 40 24
18 41 58
18 42 28
18 43 51
18 44 70
18 45 59
18 46 34
18 47 8
18 48 38
18 49 34
18 50 8
18 51 49
18 52 58
18 53 24
18 54 26
18 55 56
18 56 19
18 57 50
18 58 20
18 59 42
18 60 28
18 61 51
18 62 33
18 63 41
18 64 62
18 65 68
18 66 15
18 67 25
18 68 31
18 69 2
18 70 41
18 71 63
18 72 25
18 73 11
18 74 72
18 75 13
18 76 27
18 77 64
18 78 20
18 79 47
18 80 19
18 81 44
18 82 24
18 83 55
19 20 18
19 21 24
19 22 46
19 23 23
19 24 69
19 25 20
19 26 33
19 27 31
19 28 63
19 29 72
19 30 41
19 31 21
19 32 20
19 33 47
19 34 48
19 35 53
19 36 75
19 37 56
19 38 49
19 39 59
19 40 43
19 41 67
19 42 68
19 43 24
19 44 49
19 45 18
19 46 38
19 47 55
19 48 65
19 49 23
19 50 69
19 51 37
19 52 61
19 53 29
19 54 25
19 55 47
19 56 27
19 57 9
19 58 64
19 59 36
19 60 5
19 61 18
19 62 30
19 63 64
19 64 25
19 65 28
19 66 19
19 67 37
19 68 27
19 69 5
19 70 24
19 71 27
19 72 35
19 73 10
19 74 41
19 75 20
19 76 25
19 77 70
19 78 67
19 79 56
19 80 45
19 81 33
19 82 15
19 83 52
19 84 26
20 21 10
20 22 40
20 23 56
20 24 46
20 25 3
20 26 7
20 27 26
20 28 58
20 29 21
20 30 36
20 31 59
20 32 23
20 33 64
20 34 43
20 35 6
20 36 60
20 37 63
20 38 46
20 39 23
20 40 36
20 41 46
20 42 1
20 43 54
20 44 43
20 45 24
20 46 65
20 47 41
20 48 57
20 49 1
20 50 38
20 51 69
20 52 64
20 53 17
20 54 45
20 55 59
20 56 2
20 57 71
20 58 41
20 59 6
20 60 3
20 61 21
20 62 68
20 63 43
20 64 47
20 65 17
20 66 24
20 67 13
20 68 27
20 69 57
20 70 1
20 71 40
20 72 64
20 73 48
20 74 66
20 75 54
20 76 33
20 77 3
20 78 32
20 79 37
20 80 68
20 81 9
20 82 38
20 83 13
20 84 6
20 85 52
21 22 66
21 23 6
21 24 5
21 25 70
21 26 51
21 27 67
21 28 11
21 29 25
21 30 18
21 31 55
21 32 14
21 33 33
21 34 62
21 35 34
21 36 15
21 37 14
21 38 58
21 39 17
21 40 3
21 41 11
21 42 53
21 43 8
21 44 75
21 45 74
21 46 3
21 47 51
21 48 36
21 49 33
21 50 3
21 51 57
21 52 75
21 53 57
21 54 17
21 55 9
21 56 31
21 57 15
21 58 36
21 59 19
21 60 68
21 61 47
21 62 50
21 63 19
21 64 57
21 65 29
21 66 54
21 67 59
21 68 21
21 69 73
21 70 58
21 71 48
21 72 14
21 73 34
21 74 44
21 75 46
21 76 56
21 77 44
21 78 35
21 79 46
21 80 74
21 81 15
21 82 14
21 83 50
21 84 31
21 85 3
21 86 15
22 23 67
22 24 13
22 25 21
22 26 50
22 27 44
22 28 19
22 29 48
22 30 75
22 31 73
22 32 57
22 33 11
22 34 5
22 35 45
22 36 50
22 37 3
22 38 44
22 39 33
22 40 46
22 41 16
22 42 31
22 43 48
22 44 55
22 45 9
22 46 35
22 47 68
22 48 27
22 49 67
22 50 49
22 51 55
22 52 70
22 53 71
22 54 69
22 55 39
22 56 53
22 57 18
22 58 41
22 59 21
22 60 73
22 61 40
22 62 17
22 63 27
22 64 63
22 65 69
22 66 47
22 67 56
22 68 45
22 69 55
22 70 6
22 71 35
22 72 36
22 73 42
22 74 65
22 75 20
22 76 56
22 77 26
22 78 3
22 79 13
22 80 70
22 81 1
22 82 27
22 83 10
22 84 72
22 85 16
22 86 44
22 87 35
23 24 61
23 25 64
23 26 61
23 27 56
23 28 62
23 29 45
23 30 56
23 31 17
23 32 21
23 33 29
23 34 74
23 35 73
23 36 59
23 37 50
23 38 24
23 39 46
23 40 9
23 41 7
23 42 13
23 43 44
23 44 67
23 45 52
23 46 75
23 47 42
23 48 58
23 49 33
23 50 40
23 51 25
23 52 8
23 53 37
23 54 49
23 55 37
23 56 57
23 57 6
23 58 7
23 59 43
23 60 20
23 61 4
23 62 31
23 63 70
23 64 41
23 65 47
23 66 38
23 67 62
23 68 22
23 69 37
23 70 11
23 71 22
23 72 37
23 73 67
23 74 50
23 75 64
23 76 2
23 77 63
23 78 28
23 79 52
23 80 41
23 81 8
23 82 11
23 83 48
23 84 10
23 85 42
23 86 7
23 87 13
23 88 64
24 25 64
24 26 24
24 27 43
24 28 73
24 29 59
24 30 39
24 31 15
24 32 11
24 33 32
24 34 12
24 35 57
24 36 4
24 37 62
24 38 70
24 39 39
24 40 45
24 41 41
24 42 10
24 43 35
24 44 27
24 45 65
24 46 28
24 47 3
24 48 56
24 49 55
24 50 20
24 51 37
24 52 35
24 53 39
24 54 44
24 55 2
24 56 52
24 57 26
24 58 50
24 59 50
24 60 10
24 61 74
24 62 69
24 63 2
24 64 68
24 65 8
24 66 6
24 67 75
24 68 61
24 69 60
24 70 67
24 71 2
24 72 36
24 73 26
24 74 27
24 75 11
24 76 52
24 77 38
24 78 54
24 79 19
24 80 43
24 81 74
24 82 39
24 83 44
24 84 10
24 85 5
24 86 46
24 87 49
24 88 4
24 89 58
25 26 13
25 27 39
25 28 53
25 29 68
25 30 14
25 31 33
25 32 42
25 33 28
25 34 54
25 35 25
25 36 67
25 37 60
25 38 24
25 39 64
25 40 69
25 41 27
25 42 38
25 43 29
25 44 49
25 45 16
25 46 43
25 47 7
25 48 73
25 49 37
25 50 5
25 51 38
25 52 15
25 53 74
25 54 72
25 55 71
25 56 69
25 57 5
25 58 16
25 59 50
25 60 44
25 61 41
25 62 67
25 63 57
25 64 21
25 65 1
25 66 32
25 67 70
25 68 8
25 69 41
25 70 40
25 71 60
25 72 15
25 73 64
25 74 61
25 75 36
25 76 46
25 77 37
25 78 55
25 79 67
25 80 48
25 81 65
25 82 34
25 83 66
25 84 33
25 85 46
25 86 20
25 87 70
25 88 30
25 89 47
25 90 58
26 27 52
26 28 57
26 29 69
26 30 69
26 31 64
26 32 44
26 33 39
26 34 10
26 35 19
26 36 36
26 37 36
26 38 18
26 39 61
26 40 55
26 41 6
26 42 17
26 43 74
26 44 67
26 45 22
26 46 24
26 47 64
26 48 25
26 49 28
26 50 27
26 51 37
26 52 25
26 53 63
26 54 43
26 55 71
26 56 17
26 57 24
26 58 21
26 59 47
26 60 34
26 61 26
26 62 57
26 63 28
26 64 47
26 65 60
26 66 44
26 67 49
26 68 24
26 69 26
26 70 63
26 71 24
26 72 59
26 73 55
26 74 67
26 75 49
26 76 66
26 77 29
26 78 17
26 79 59
26 80 62
26 81 33
26 82 75
26 83 29
26 84 25
26 85 34
26 86 34
26 87 45
26 88 40
26 89 50
26 90 62
26 91 2
27 28 53
27 29 3
27 30 36
27 31 9
27 32 6
27 33 28
27 34 61
27 35 59
27 36 21
27 37 71
27 38 66
27 39 31
27 40 61
27 41 70
27 42 54
27 43 28
27 44 68
27 45 57
27 46 58
27 47 46
27 48 21
27 49 28
27 50 35
27 51 63
27 52 19
27 53 68
27 54 53
27 55 75
27 56 28
27 57 33
27 58 44
27 59 51
27 60 46
27 61 41
27 62 62
27 63 70
27 64 36
27 65 30
27 66 47
27 67 18
27 68 67
27 69 66
27 70 18
27 71 69
27 72 50
27 73 18
27 74 60
27 75 36
27 76 28
27 77 74
27 78 58
27 79 11
27 80 65
27 81 9
27 82 52
27 83 25
27 84 24
27 85 55
27 86 35
27 87 54
27 88 56
27 89 73
27 90 67
27 91 25
27 92 5
28 29 42
28 30 59
28 31 38
28 32 2
28 33 30
28 34 42
28 35 6
28 36 32
28 37 60
28 38 46
28 39 3
28 40 34
28 41 13
28 42 26
28 43 55
28 44 16
28 45 60
28 46 16
28 47 23
28 48 65
28 49 6
28 50 22
28 51 5
28 52 8
28 53 55
28 54 14
28 55 55
28 56 21
28 57 16
28 58 34
28 59 11
28 60 8
28 61 48
28 62 68
28 63 48
28 64 23
28 65 32
28 66 59
28 67 11
28 68 57
28 69 71
28 70 57
28 71 11
28 72 43
28 73 20
28 74 33
28 75 32
28 76 25
28 77 32
28 78 47
28 79 71
28 80 51
28 81 17
28 82 49
28 83 28
28 84 41
28 85 14
28 86 65
28 87 36
28 88 56
28 89 75
28 90 64
28 91 63
28 92 60
28 93 42
29 30 42
29 31 68
29 32 61
29 33 51
29 34 60
29 35 53
29 36 21
29 37 25
29 38 23
29 39 40
29 40 66
29 41 5
29 42 49
29 43 60
29 44 48
29 45 60
29 46 33
29 47 33
29 48 63
29 49 19
29 50 3
29 51 48
29 52 20
29 53 33
29 54 7
29 55 29
29 56 63
29 57 7
29 58 48
29 59 38
29 60 15
29 61 15
29 62 63
29 63 22
29 64 10
29 65 30
29 66 12
29 67 71
29 68 8
29 69 40
29 70 58
29 71 10
29 72 56
29 73 14
29 74 24
29 75 44
29 76 32
29 77 16
29 78 53
29 79 71
29 80 45
29 81 69
29 82 5
29 83 45
29 84 44
29 85 53
29 86 63
29 87 47
29 88 24
29 89 50
29 90 63
29 91 62
29 92 38
29 93 7
29 94 58
30 31 50
30 32 38
30 33 21
30 34 60
30 35 16
30 36 68
30 37 69
30 38 13
30 39 18
30 40 31
30 41 50
30 42 4
30 43 33
30 44 40
30 45 1
30 46 57
30 47 75
30 48 6
30 49 69
30 50 47
30 51 68
30 52 70
30 53 59
30 54 61
30 55 35
30 56 10
30 57 27
30 58 57
30 59 10
30 60 59
30 61 54
30 62 20
30 63 56
30 64 70
30 65 5
30 66 48
30 67 65
30 68 6
30 69 40
30 70 31
30 71 54
30 72 64
30 73 23
30 74 13
30 75 7
30 76 61
30 77 55
30 78 53
30 79 17
30 80 34
30 81 43
30 82 61
30 83 48
30 84 70
30 85 68
30 86 66
30 87 62
30 88 24
30 89 21
30 90 3
30 91 18
30 92 73
30 93 2
30 94 31
30 95 47
31 32 33
31 33 8
31 34 2
31 35 5
31 36 2
31 37 75
31 38 14
31 39 12
31 40 63
31 41 71
31 42 58
31 43 18
31 44 58
31 45 41
31 46 24
31 47 17
31 48 19
31 49 2
31 50 36
31 51 74
31 52 40
31 53 58
31 54 25
31 55 56
31 56 37
31 57 24
31 58 32
31 59 73
31 60 46
31 61 31
31 62 29
31 63 58
31 64 45
31 65 3
31 66 50
31 67 54
31 68 37
31 69 25
31 70 62
31 71 19
31 72 25
31 73 5
31 74 19
31 75 51
31 76 19
31 77 10
31 78 55
31 79 30
31 80 56
31 81 49
31 82 68
31 83 55
31 84 31
31 85 5
31 86 62
31 87 12
31 88 20
31 89 62
31 90 34
31 91 30
31 92 40
31 93 68
31 94 26
31 95 45
31 96 29
32 33 16
32 34 73
32 35 71
32 36 71
32 37 71
32 38 35
32 39 13
32 40 19
32 41 56
32 42 43
32 43 45
32 44 52
32 45 39
32 46 5
32 47 22
32 48 61
32 49 65
32 50 31
32 51 12
32 52 34
32 53 38
32 54 42
32 55 73
32 56 43
32 57 46
32 58 9
32 59 36
32 60 18
32 61 71
32 62 14
32 63 44
32 64 37
32 65 2
32 66 63
32 67 50
32 68 72
32 69 25
32 70 45
32 71 9
32 72 69
32 73 53
32 74 8
32 75 22
32 76 34
32 77 19
32 78 27
32 79 10
32 80 24
32 81 62
32 82 75
32 83 50
32 84 37
32 85 74
32 86 54
32 87 37
32 88 66
32 89 58
32 90 30
32 91 51
32 92 75
32 93 63
32 94 29
32 95 55
32 96 53
32 97 47
34 35 24
34 36 6
34 37 58
34 38 55
34 39 44
34 40 7
34 41 4
34 42 63
34 43 4
34 44 20
34 45 59
34 46 41
34 47 16
34 48 8
34 49 74
34 50 42
34 51 13
34 52 31
34 53 50
34 54 60
34 55 29
34 56 16
34 57 41
34 58 15
34 59 29
34 60 65
34 61 35
34 62 20
34 63 26
34 64 46
34 65 23
34 66 27
34 67 5
34 68 3
34 69 8
34 70 56
34 71 40
34 72 12
34 73 23
34 74 3
34 75 11
34 76 40
34 77 70
34 78 59
34 79 45
34 80 27
34 81 72
34 82 75
34 83 49
34 84 64
34 85 38
34 86 29
34 87 75
34 88 23
34 89 67
34 90 16
34 91 38
34 92 3
34 93 28
34 94 24
34 95 21
34 96 52
34 97 6
34 98 51
34 99 2
35 36 73
35 37 6
35 38 21
35 39 17
35 40 31
35 41 6
35 42 10
35 43 21
35 44 29
35 45 27
35 46 20
35 47 22
35 48 57
35 49 15
35 50 20
35 51 40
35 52 44
35 53 50
35 54 6
35 55 16
35 56 57
35 57 44
35 58 2
35 59 27
35 60 59
35 61 43
35 62 36
35 63 35
35 64 63
35 65 73
35 66 9
35 67 59
35 68 68
35 69 33
35 70 28
35 71 62
35 72 59
35 73 55
35 74 22
35 75 65
35 76 24
35 77 15
35 78 20
35 79 16
35 80 4
35 81 62
35 82 42
35 83 28
35 84 4
35 85 30
35 86 66
35 87 32
35 88 51
35 89 31
35 90 13
35 91 74
35 92 16
35 93 44
35 94 29
35 95 69
35 96 35
35 97 56
35 98 26
35 99 17
35 100 75
36 37 14
36 38 31
36 39 67
36 40 54
36 41 68
36 42 3
36 43 19
36 44 22
36 45 26
36 46 36
36 47 73
36 48 49
36 49 61
36 50 26
36 51 52
36 52 25
36 53 26
36 54 15
36 55 38
36 56 58
36 57 17
36 58 49
36 59 54
36 60 24
36 61 64
36 62 48
36 63 57
36 64 24
36 65 46
36 66 30
36 67 57
36 68 44
36 69 11
36 70 27
36 71 36
36 72 50
36 73 56
36 74 54
36 75 59
36 76 6
36 77 65
36 78 11
36 79 68
36 80 19
36 81 72
36 82 50
36 83 47
36 84 42
36 85 72
36 86 38
36 87 18
36 88 47
36 89 41
36 90 51
36 91 59
36 92 44
36 93 14
36 94 34
36 95 73
36 96 8
36 97 54
36 98 54
36 99 28
36 100 54
37 38 70
37 39 10
37 40 18
37 41 60
37 42 1
37 43 53
37 44 34
37 45 62
37 46 22
37 47 39
37 48 1
37 49 1
37 50 29
37 51 43
37 52 3
37 53 46
37 54 48
37 55 35
37 56 44
37 57 1
37 58 13
37 59 8
37 60 24
37 61 49
37 62 5
37 63 32
37 64 31
37 65 23
37 66 39
37 67 42
37 68 46
37 69 19
37 70 47
37 71 69
37 72 24
37 73 66
37 74 54
37 75 26
37 76 28
37 77 36
37 78 39
37 79 37
37 80 73
37 81 64
37 82 3
37 83 40
37 84 6
37 85 40
37 86 43
37 87 29
37 88 23
37 89 73
37 90 16
37 91 63
37 92 73
37 93 14
37 94 47
