150 5904
7 55 41
7 56 39
8 9 42
8 10 59
8 11 6
8 12 22
8 13 33
8 14 68
8 15 74
8 16 61
8 17 72
8 18 11
8 19 36
8 20 57
8 21 9
8 22 65
8 23 46
8 24 69
8 25 73
8 26 44
8 27 39
8 28 45
8 29 9
8 30 12
8 31 66
8 32 26
8 33 50
8 34 10
8 35 39
8 36 21
8 37 14
8 38 47
8 39 73
8 40 23
8 41 4
8 42 60
8 43 68
8 44 62
8 45 26
8 46 22
8 47 21
8 48 47
8 49 48
8 50 39
8 51 66
8 52 56
8 53 54
8 54 25
8 55 11
8 56 17
8 57 21
9 10 24
9 11 73
9 12 45
9 13 19
9 14 33
9 15 40
9 16 75
9 17 74
9 18 68
9 19 34
9 20 65
9 21 15
9 22 4
9 23 26
9 24 24
9 25 38
9 26 6
9 27 9
9 28 42
9 29 60
9 30 64
9 31 10
9 32 69
9 33 73
9 34 9
9 35 51
9 36 56
9 37 61
9 38 28
9 39 21
9 40 31
9 41 20
9 42 33
9 43 26
9 44 4
9 45 54
9 46 32
9 47 2
9 48 64
9 49 35
9 50 17
9 51 51
9 52 31
9 53 6
9 54 12
9 55 5
9 56 7
9 57 46
9 58 53
10 11 7
10 12 31
10 13 67
10 14 30
10 15 45
10 16 56
10 17 54
10 18 44
10 19 15
10 20 36
10 21 3
10 22 27
10 23 13
10 24 19
10 25 57
10 26 18
10 27 11
10 28 58
10 29 26
10 30 38
10 31 69
10 32 36
10 33 17
10 34 63
10 35 9
10 36 34
10 37 34
10 38 42
10 39 19
10 40 22
10 41 50
10 42 57
10 43 14
10 44 21
10 45 18
10 46 55
10 47 63
10 48 40
10 49 27
10 50 24
10 51 75
10 52 30
10 53 58
10 54 4
10 55 38
10 56 26
10 57 72
10 58 46
10 59 40
11 12 47
11 13 57
11 14 2
11 15 37
11 16 54
11 17 15
11 18 41
11 19 46
11 20 6
11 21 13
11 22 69
11 23 49
11 24 44
11 25 40
11 26 47
11 27 8
11 28 44
11 29 30
11 30 4
11 31 8
11 32 18
11 33 24
11 34 55
11 35 2
11 36 4
11 37 62
11 38 51
11 39 43
11 40 64
11 41 64
11 42 54
11 43 70
11 44 10
11 45 9
11 46 65
11 47 58
11 48 30
11 49 16
11 50 15
11 51 33
11 52 25
11 53 45
11 54 57
11 55 39
11 56 24
11 57 18
11 58 47
11 59 71
11 60 1
12 13 28
12 14 39
12 15 73
12 16 55
12 17 3
12 18 28
12 19 25
12 20 32
12 21 55
12 22 3
12 23 44
12 24 48
12 25 60
12 26 37
12 27 43
12 28 49
12 29 40
12 30 56
12 31 57
12 32 38
12 33 72
12 34 12
12 35 59
12 36 2
12 37 16
12 38 63
12 39 39
12 40 42
12 41 7
12 42 64
12 43 66
12 44 56
12 45 36
12 46 33
12 47 30
12 48 17
12 49 33
12 50 27
12 51 33
12 52 14
12 53 46
12 54 48
12 55 50
12 56 67
12 57 73
12 58 75
12 59 14
12 60 13
12 61 70
13 14 67
13 15 40
13 16 42
13 17 13
13 18 53
13 19 74
13 20 42
13 21 46
13 22 35
13 23 54
13 24 43
13 25 11
13 26 70
13 27 40
13 28 62
13 29 41
13 30 4
13 31 17
13 32 42
13 33 6
13 34 16
13 35 70
13 36 47
13 37 45
13 38 34
13 39 1
13 40 2
13 41 74
13 42 37
13 43 12
13 44 47
13 45 1
13 46 18
13 47 53
13 48 31
13 49 2
13 50 14
13 51 45
13 52 48
13 53 50
13 54 60
13 55 45
13 56 38
13 57 15
13 58 10
13 59 49
13 60 34
13 61 7
13 62 53
14 15 60
14 16 42
14 17 50
14 18 62
14 19 47
14 20 52
14 21 67
14 22 73
14 23 18
14 24 45
14 25 45
14 26 25
14 27 31
14 28 1
14 29 52
14 30 49
14 31 49
14 32 57
14 33 3
14 34 13
14 35 13
14 36 10
14 37 73
14 38 51
14 39 7
14 40 73
14 41 19
14 42 64
14 43 64
14 44 4
14 45 13
14 46 68
14 47 6
14 48 57
14 49 59
14 50 11
14 51 38
14 52 20
14 53 8
14 54 49
14 55 11
14 56 11
14 57 46
14 58 22
14 59 59
14 60 72
14 61 67
14 62 33
14 63 4
15 16 42
15 17 42
15 18 17
15 19 38
15 20 65
15 21 26
15 22 8
15 23 8
15 24 57
15 25 25
15 26 28
15 27 7
15 28 40
15 29 69
15 30 39
15 31 24
15 32 22
15 33 9
15 34 75
15 35 15
15 36 48
15 37 67
15 38 43
15 39 75
15 40 32
15 41 67
15 42 49
15 43 12
15 44 40
15 45 31
15 46 30
15 47 19
15 48 42
15 49 10
15 50 41
15 51 22
15 52 25
15 53 29
15 54 38
15 55 74
15 56 50
15 57 14
15 58 69
15 59 57
15 60 59
15 61 73
15 62 50
15 63 19
15 64 35
16 17 36
16 18 58
16 19 18
16 20 13
16 21 57
16 22 48
16 23 44
16 24 51
16 25 51
16 26 67
16 27 5
16 28 32
16 29 31
16 30 40
16 31 66
16 32 6
16 33 32
16 34 28
16 35 37
16 36 21
16 37 41
16 38 33
16 39 38
16 40 34
16 41 42
16 42 7
16 43 26
16 44 52
16 45 39
16 46 35
16 47 23
16 48 19
16 49 42
16 50 9
16 51 32
16 52 34
16 53 75
16 54 68
16 55 71
16 56 38
16 57 3
16 58 15
16 59 15
16 60 50
16 61 45
16 62 15
16 63 4
16 64 58
16 65 70
17 18 13
17 19 24
17 20 67
17 21 48
17 22 38
17 23 42
17 24 64
17 25 5
17 26 66
17 27 40
17 28 25
17 29 63
17 30 33
17 31 32
17 32 7
17 33 56
17 34 53
17 35 53
17 36 51
17 37 55
17 38 67
17 39 11
17 40 41
17 41 13
17 42 10
17 43 20
17 44 44
17 45 19
17 46 71
17 47 27
17 48 28
17 49 32
17 50 62
17 51 50
17 52 59
17 53 64
17 54 69
17 55 49
17 56 29
17 57 70
17 58 39
17 59 52
17 60 72
17 61 52
17 62 74
17 63 34
17 64 22
17 65 42
17 66 4
18 19 34
18 20 43
18 21 45
18 22 28
18 23 55
18 24 31
18 25 54
18 26 69
18 27 39
18 28 8
18 29 11
18 30 62
18 31 38
18 32 38
18 33 69
18 34 43
18 35 67
18 36 71
18 37 36
18 38 65
18 39 14
18 40 8
18 41 58
18 42 59
18 43 21
18 44 5
18 45 45
18 46 69
18 47 50
18 48 43
18 49 63
18 50 17
18 51 3
18 52 49
18 53 4
18 54 62
18 55 9
18 56 56
18 57 72
18 58 63
18 59 64
18 60 4
18 61 27
18 62 39
18 63 65
18 64 51
18 65 58
18 66 59
18 67 41
19 20 3
19 21 20
19 22 49
19 23 70
19 24 2
19 25 45
19 26 64
19 27 19
19 28 28
19 29 73
19 30 20
19 31 20
19 32 25
19 33 51
19 34 9
19 35 75
19 36 69
19 37 19
19 38 43
19 39 7
19 40 40
19 41 56
19 42 60
19 43 32
19 44 50
19 45 10
19 46 65
19 47 45
19 48 73
19 49 11
19 50 15
19 51 20
19 52 71
19 53 49
19 54 49
19 55 72
19 56 10
19 57 45
19 58 42
19 59 65
19 60 49
19 61 22
19 62 42
19 63 20
19 64 59
19 65 28
19 66 65
19 67 54
19 68 38
20 21 20
20 22 58
20 23 12
20 24 47
20 25 25
20 26 64
20 27 4
20 28 4
20 29 57
20 30 25
20 31 48
20 32 3
20 33 40
20 34 32
20 35 54
20 36 54
20 37 60
20 38 36
20 39 8
20 40 70
20 41 13
20 42 1
20 43 6
20 44 18
20 45 11
20 46 51
20 47 37
20 48 28
20 49 2
20 50 47
20 51 7
20 52 50
20 53 28
20 54 50
20 55 19
20 56 47
20 57 22
20 58 18
20 59 38
20 60 6
20 61 17
20 62 51
20 63 62
20 64 13
20 65 35
20 66 66
20 67 39
20 68 4
20 69 21
21 22 52
21 23 46
21 24 68
21 25 46
21 26 46
21 27 44
21 28 6
21 29 39
21 30 51
21 31 54
21 32 29
21 33 31
21 34 14
21 35 15
21 36 20
21 37 55
21 38 65
21 39 25
21 40 13
21 41 36
21 42 57
21 43 17
21 44 33
21 45 2
21 46 35
21 47 54
21 48 5
21 49 57
21 50 49
21 51 54
21 52 22
21 53 28
21 54 37
21 55 47
21 56 56
21 57 58
21 58 43
21 59 47
21 60 42
21 61 5
21 62 21
21 63 45
21 64 41
21 65 47
21 66 67
21 67 31
21 68 46
21 69 72
21 70 6
22 23 10
22 24 5
22 25 11
22 26 57
22 27 52
22 28 68
22 29 62
22 30 26
22 31 30
22 32 8
22 33 64
22 34 72
22 35 50
22 36 54
22 37 66
22 38 12
22 39 20
22 40 23
22 41 42
22 42 48
22 43 20
22 44 67
22 45 54
22 46 6
22 47 34
22 48 74
22 49 39
22 50 54
22 51 40
22 52 17
22 53 58
22 54 44
22 55 46
22 56 43
22 57 48
22 58 13
22 59 21
22 60 23
22 61 34
22 62 54
22 63 42
22 64 41
22 65 15
22 66 34
22 67 47
22 68 66
22 69 20
22 70 4
22 71 14
23 24 6
23 25 57
23 26 51
23 27 19
23 28 22
23 29 62
23 30 13
23 31 19
23 32 60
23 33 63
23 34 51
23 35 20
23 36 15
23 37 50
23 38 56
23 39 44
23 40 5
23 41 17
23 42 14
23 43 67
23 44 59
23 45 1
23 46 59
23 47 51
23 48 69
23 49 22
23 50 62
23 51 42
23 52 74
23 53 39
23 54 4
23 55 33
23 56 5
23 57 55
23 58 70
23 59 10
23 60 57
23 61 43
23 62 65
23 63 29
23 64 43
23 65 17
23 66 40
23 67 30
23 68 55
23 69 38
23 70 26
23 71 65
23 72 37
24 25 16
24 26 54
24 27 45
24 28 11
24 29 26
24 30 24
24 31 62
24 32 30
24 33 24
24 34 9
24 35 13
24 36 57
24 37 47
24 38 11
24 39 5
24 40 39
24 41 40
24 42 35
24 43 32
24 44 29
24 45 2
24 46 14
24 47 75
24 48 52
24 49 15
24 50 20
24 51 51
24 52 48
24 53 5
24 54 19
24 55 75
24 56 55
24 57 31
24 58 11
24 59 25
24 60 56
24 61 61
24 62 50
24 63 75
24 64 44
24 65 2
24 66 14
24 67 44
24 68 22
24 69 71
24 70 12
24 71 42
24 72 72
24 73 42
26 27 75
26 28 46
26 29 30
26 30 10
26 31 48
26 32 62
26 33 59
26 34 26
26 35 10
26 36 28
26 37 48
26 38 56
26 39 64
26 40 3
26 41 6
26 42 65
26 43 40
26 44 37
26 45 49
26 46 21
26 47 18
26 48 24
26 49 40
26 50 45
26 51 26
26 52 60
26 53 75
26 54 28
26 55 14
26 56 49
26 57 26
26 58 62
26 59 19
26 60 1
26 61 10
26 62 40
26 63 28
26 64 58
26 65 66
26 66 46
26 67 27
26 68 26
26 69 65
26 70 74
26 71 15
26 72 6
26 73 49
26 74 15
26 75 66
27 28 31
27 29 17
27 30 4
27 31 37
27 32 41
27 33 30
27 34 20
27 35 56
27 36 37
27 37 43
27 38 14
27 39 33
27 40 37
27 41 21
27 42 51
27 43 10
27 44 37
27 45 67
27 46 73
27 47 36
27 48 68
27 49 60
27 50 75
27 51 15
27 52 41
27 53 26
27 54 70
27 55 14
27 56 32
27 57 69
27 58 54
27 59 29
27 60 16
27 61 53
27 62 32
27 63 7
27 64 41
27 65 45
27 66 53
27 67 48
27 68 17
27 69 39
27 70 71
27 71 21
27 72 3
27 73 4
27 74 43
27 75 45
27 76 5
28 29 16
28 30 7
28 31 55
28 32 39
28 33 57
28 34 60
28 35 70
28 36 75
28 37 63
28 38 60
28 39 32
28 40 25
28 41 48
28 42 74
28 43 10
28 44 23
28 45 1
28 46 62
28 47 35
28 48 48
28 49 70
28 50 15
28 51 73
28 52 19
28 53 3
28 54 29
28 55 48
28 56 53
28 57 25
28 58 67
28 59 43
28 60 14
28 61 41
28 62 37
28 63 16
28 64 3
28 65 45
28 66 62
28 67 58
28 68 63
28 69 36
28 70 19
28 71 17
28 72 5
28 73 73
28 74 45
28 75 9
28 76 35
28 77 46
29 30 64
29 31 67
29 32 33
29 33 5
29 34 9
29 35 69
29 36 19
29 37 9
29 38 64
29 39 72
29 40 17
29 41 5
29 42 38
29 43 20
29 44 31
29 45 41
29 46 4
29 47 46
29 48 73
29 49 53
29 50 50
29 51 55
29 52 52
29 53 10
29 54 74
29 55 6
29 56 22
29 57 64
29 58 50
29 59 4
29 60 36
29 61 49
29 62 58
29 63 48
29 64 64
29 65 41
29 66 48
29 67 13
29 68 32
29 69 50
29 70 64
29 71 55
29 72 14
29 73 71
29 74 55
29 75 71
29 76 44
29 77 28
29 78 50
30 31 5
30 32 15
30 33 68
30 34 60
30 35 23
30 36 62
30 37 60
30 38 65
30 39 15
30 40 19
30 41 62
30 42 19
30 43 19
30 44 49
30 45 75
30 46 37
30 47 22
30 48 13
30 49 8
30 50 70
30 51 7
30 52 66
30 53 71
30 54 31
30 55 1
30 56 2
30 57 62
30 58 31
30 59 73
30 60 40
30 61 37
30 62 14
30 63 50
30 64 67
30 65 51
30 66 71
30 67 42
30 68 9
30 69 68
30 70 34
30 71 37
30 72 2
30 73 8
30 74 43
30 75 26
30 76 12
30 77 59
30 78 20
30 79 69
31 32 17
31 33 6
31 34 34
31 35 44
31 36 54
31 37 70
31 38 30
31 39 9
31 40 23
31 41 16
31 42 70
31 43 13
31 44 42
31 45 7
31 46 65
31 47 28
31 48 44
31 49 75
31 50 51
31 51 19
31 52 8
31 53 27
31 54 29
31 55 5
31 56 49
31 57 61
31 58 1
31 59 57
31 60 48
31 61 11
31 62 56
31 63 38
31 64 53
31 65 6
31 66 41
31 67 15
31 68 1
31 69 3
31 70 25
31 71 17
31 72 33
31 73 65
31 74 54
31 75 32
31 76 67
31 77 12
31 78 42
31 79 48
31 80 68
32 33 44
32 34 47
32 35 11
32 36 25
32 37 28
32 38 65
32 39 3
32 40 72
32 41 16
32 42 7
32 43 62
32 44 12
32 45 21
32 46 45
32 47 66
32 48 8
32 49 67
32 50 30
32 51 8
32 52 51
32 53 39
32 54 2
32 55 71
32 56 58
32 57 56
32 58 24
32 59 65
32 60 59
32 61 1
32 62 35
32 63 15
32 64 49
32 65 1
32 66 74
32 67 72
32 68 9
32 69 45
32 70 53
32 71 64
32 72 62
32 73 38
32 74 33
32 75 16
32 76 8
32 77 40
32 78 28
32 79 42
32 80 7
32 81 15
33 34 20
33 35 50
33 36 62
33 37 28
33 38 6
33 39 2
33 40 34
33 41 48
33 42 42
33 43 49
33 44 56
33 45 56
33 46 32
33 47 68
33 48 35
33 49 22
33 50 23
33 51 62
33 52 49
33 53 51
33 54 45
33 55 50
33 56 6
33 57 57
33 58 1
33 59 22
33 60 38
33 61 16
33 62 26
33 63 44
33 64 25
33 65 59
33 66 64
33 67 47
33 68 29
33 69 57
33 70 17
33 71 42
33 72 30
33 73 47
33 74 68
33 75 58
33 76 73
33 77 50
33 78 26
33 79 53
33 80 31
33 81 56
33 82 8
34 35 32
34 36 52
34 37 3
34 38 69
34 39 11
34 40 15
34 41 39
34 42 45
34 43 66
34 44 20
34 45 47
34 46 16
34 47 62
34 48 12
34 49 19
34 50 11
34 51 20
34 52 23
34 53 55
34 54 44
34 55 15
34 56 62
34 57 64
34 58 24
34 59 30
34 60 45
34 61 55
34 62 37
34 63 45
34 64 48
34 65 2
34 66 25
34 67 74
34 68 18
34 69 4
34 70 45
34 71 63
34 72 5
34 73 64
34 74 22
34 75 24
34 76 31
34 77 29
34 78 72
34 79 10
34 80 44
34 81 67
34 82 67
34 83 38
35 36 9
35 37 29
35 38 27
35 39 24
35 40 35
35 41 75
35 42 36
35 43 70
35 44 30
35 45 71
35 46 65
35 47 49
35 48 74
35 49 47
35 50 40
35 51 61
35 52 52
35 53 33
35 54 49
35 55 30
35 56 36
35 57 69
35 58 12
35 59 57
35 60 30
35 61 68
35 62 4
35 63 46
35 64 57
35 65 47
35 66 49
35 67 74
35 68 26
35 69 8
35 70 2
35 71 74
35 72 3
35 73 9
35 74 8
35 75 15
35 76 26
35 77 33
35 78 7
35 79 51
35 80 69
35 81 18
35 82 56
35 83 68
35 84 41
36 37 4
36 38 72
36 39 42
36 40 61
36 41 38
36 42 73
36 43 64
36 44 19
36 45 7
36 46 75
36 47 39
36 48 20
36 49 18
36 50 13
36 51 35
36 52 6
36 53 61
36 54 51
36 55 13
36 56 56
36 57 27
36 58 8
36 59 27
36 60 55
36 61 11
36 62 14
36 63 24
36 64 4
36 65 1
36 66 37
36 67 72
36 68 61
36 69 45
36 70 12
36 71 71
36 72 19
36 73 59
36 74 31
36 75 62
36 76 39
36 77 24
36 78 35
36 79 40
36 80 61
36 81 15
36 82 50
36 83 61
36 84 21
36 85 25
37 38 70
37 39 40
37 40 47
37 41 38
37 42 74
37 43 55
37 44 51
37 45 37
37 46 33
37 47 74
37 48 53
37 49 4
37 50 43
37 51 62
37 52 68
37 53 56
37 54 39
37 55 5
37 56 21
37 57 74
37 58 51
37 59 61
37 60 59
37 61 68
37 62 52
37 63 41
37 64 30
37 65 30
37 66 49
37 67 58
37 68 51
37 69 42
37 70 32
37 71 67
37 72 18
37 73 43
37 74 8
37 75 27
37 76 29
37 77 46
37 78 38
37 79 14
37 80 22
37 81 52
37 82 40
37 83 1
37 84 48
37 85 21
37 86 23
38 39 74
38 40 2
38 41 19
38 42 8
38 43 39
38 44 55
38 45 5
38 46 6
38 47 46
38 48 18
38 49 72
38 50 44
38 51 23
38 52 59
38 53 24
38 54 29
38 55 61
38 56 43
38 57 3
38 58 63
38 59 10
38 60 14
38 61 13
38 62 35
38 63 22
38 64 34
38 65 66
38 66 72
38 67 58
38 68 67
38 69 5
38 70 39
38 71 58
38 72 42
38 73 30
38 74 61
38 75 70
38 76 51
38 77 64
38 78 41
38 79 5
38 80 7
38 81 66
38 82 69
38 83 17
38 84 33
38 85 61
38 86 4
38 87 43
39 40 29
39 41 62
39 42 24
39 43 16
39 44 68
39 45 41
39 46 21
39 47 56
39 48 10
39 49 9
39 50 71
39 51 20
39 52 35
39 53 75
39 54 24
39 55 22
39 56 41
39 57 5
39 58 53
39 59 59
39 60 15
39 61 50
39 62 19
39 63 12
39 64 33
39 65 73
39 66 12
39 67 20
39 68 43
39 69 33
39 70 33
39 71 71
39 72 10
39 73 17
39 74 54
39 75 42
39 76 33
39 77 26
39 78 31
39 79 64
39 80 10
39 81 49
39 82 73
39 83 4
39 84 69
39 85 17
39 86 23
39 87 55
39 88 36
40 41 24
40 42 23
40 43 32
40 44 38
40 45 60
40 46 13
40 47 47
40 48 54
40 49 28
40 50 47
40 51 29
40 52 52
40 53 23
40 54 5
40 55 17
40 56 59
40 57 62
40 58 32
40 59 49
40 60 3
40 61 69
40 62 73
40 63 3
40 64 14
40 65 5
40 66 22
40 67 15
40 68 37
40 69 1
40 70 5
40 71 19
40 72 65
40 73 62
40 74 49
40 75 75
40 76 19
40 77 12
40 78 13
40 79 70
40 80 14
40 81 65
40 82 69
40 83 56
40 84 44
40 85 35
40 86 26
40 87 65
40 88 70
40 89 52
41 42 45
41 43 19
41 44 45
41 45 59
41 46 26
41 47 54
41 48 18
41 49 63
41 50 51
41 51 50
41 52 75
41 53 38
41 54 29
41 55 36
41 56 65
41 57 30
41 58 2
41 59 42
41 60 1
41 61 66
41 62 42
41 63 51
41 64 37
41 65 51
41 66 46
41 67 66
41 68 11
41 69 12
41 70 6
41 71 21
41 72 6
41 73 12
41 74 61
41 75 45
41 76 24
41 77 2
41 78 4
41 79 3
41 80 13
41 81 46
41 82 40
41 83 60
41 84 58
41 85 52
41 86 65
41 87 50
41 88 70
41 89 67
41 90 18
42 43 42
42 44 74
42 45 38
42 46 64
42 47 8
42 48 21
42 49 71
42 50 66
42 51 31
42 52 54
42 53 12
42 54 74
42 55 1
42 56 66
42 57 52
42 58 35
42 59 25
42 60 67
42 61 17
42 62 17
42 63 7
42 64 17
42 65 30
42 66 58
42 67 58
42 68 34
42 69 10
42 70 43
42 71 53
42 72 11
42 73 30
42 74 21
42 75 21
42 76 1
42 77 26
42 78 45
42 79 13
42 80 40
42 81 23
42 82 12
42 83 13
42 84 59
42 85 29
42 86 31
42 87 70
42 88 15
42 89 17
42 90 27
42 91 57
43 44 14
43 45 38
43 46 10
43 47 53
43 48 1
43 49 71
43 50 5
43 51 59
43 52 59
43 53 8
43 54 42
43 55 50
43 56 5
43 57 41
43 58 74
43 59 19
43 60 74
43 61 45
43 62 50
43 63 48
43 64 3
43 65 67
43 66 17
43 67 60
43 68 47
43 69 25
43 70 35
43 71 2
43 72 3
43 73 31
43 74 51
43 75 25
43 76 70
43 77 12
43 78 47
43 79 13
43 80 53
43 81 46
43 82 42
43 83 69
43 84 20
43 85 72
43 86 71
43 87 29
43 88 63
43 89 9
43 90 8
43 91 5
43 92 21
44 45 61
44 46 65
44 47 37
44 48 47
44 49 68
44 50 74
44 51 67
44 52 18
44 53 46
44 54 11
44 55 41
44 56 11
44 57 3
44 58 75
44 59 30
44 60 73
44 61 60
44 62 35
44 63 38
44 64 47
44 65 43
44 66 24
44 67 13
44 68 38
44 69 44
44 70 65
44 71 45
44 72 63
44 73 12
44 74 74
44 75 56
44 76 58
44 77 52
44 78 31
44 79 3
44 80 15
44 81 57
44 82 57
44 83 38
44 84 39
44 85 62
44 86 46
44 87 61
44 88 52
44 89 49
44 90 21
44 91 50
44 92 69
44 93 52
45 46 72
45 47 25
45 48 73
45 49 6
45 50 4
45 51 47
45 52 20
45 53 63
45 54 33
45 55 31
45 56 49
45 57 1
45 58 54
45 59 28
45 60 20
45 61 21
45 62 10
45 63 59
45 64 31
45 65 55
45 66 15
45 67 21
45 68 4
45 69 2
45 70 65
45 71 39
45 72 34
45 73 27
45 74 49
45 75 29
45 76 71
45 77 57
45 78 59
45 79 53
45 80 4
45 81 67
45 82 75
45 83 58
45 84 8
45 85 45
45 86 47
45 87 29
45 88 63
45 89 51
45 90 7
45 91 21
45 92 40
45 93 41
45 94 31
46 47 19
46 48 35
46 49 48
46 50 33
46 51 46
46 52 22
46 53 9
46 54 68
46 55 22
46 56 40
46 57 63
46 58 7
46 59 13
46 60 38
46 61 23
46 62 74
46 63 6
46 64 72
46 65 21
46 66 47
46 67 49
46 68 8
46 69 72
46 70 63
46 71 41
46 72 42
46 73 6
46 74 25
46 75 33
46 76 51
46 77 29
46 78 22
46 79 65
46 80 59
46 81 29
46 82 34
46 83 27
46 84 34
46 85 58
46 86 46
46 87 25
46 88 21
46 89 30
46 90 58
46 91 50
46 92 11
46 93 67
46 94 75
46 95 60
47 48 1
47 49 67
47 50 2
47 51 45
47 52 13
47 53 31
47 54 17
47 55 13
47 56 55
47 57 7
47 58 61
47 59 3
47 60 37
47 61 29
47 62 23
47 63 30
47 64 69
47 65 26
47 66 45
47 67 39
47 68 47
47 69 23
47 70 74
47 71 57
47 72 25
47 73 48
47 74 4
47 75 71
47 76 52
47 77 37
47 78 40
47 79 59
47 80 14
47 81 22
47 82 67
47 83 29
47 84 6
47 85 70
47 86 19
47 87 16
47 88 45
47 89 15
47 90 43
47 91 10
47 92 14
47 93 55
47 94 48
47 95 27
47 96 42
48 49 47
48 50 26
48 51 22
48 52 67
48 53 23
48 54 66
48 55 66
48 56 61
48 57 6
48 58 4
48 59 8
48 60 23
48 61 35
48 62 45
48 63 75
48 64 40
48 65 33
48 66 8
48 67 46
48 68 31
48 69 68
48 70 55
48 71 3
48 72 63
48 73 13
48 74 58
48 75 62
48 76 41
48 77 45
48 78 67
48 79 1
48 80 67
48 81 44
48 82 8
48 83 22
48 84 59
48 85 1
48 86 25
48 87 8
48 88 12
48 89 31
48 90 67
48 91 37
48 92 24
48 93 28
48 94 71
48 95 41
48 96 25
48 97 17
49 50 53
49 51 3
49 52 14
49 53 34
49 54 4
49 55 44
49 56 10
49 57 75
49 58 6
49 59 24
49 60 12
49 61 31
49 62 1
49 63 29
49 64 17
49 65 55
49 66 24
49 67 5
49 68 68
49 69 21
49 70 65
49 71 58
49 72 61
49 73 20
49 74 34
49 75 50
49 76 67
49 77 16
