50 1002
10 32 32
10 33 90
10 34 52
10 35 199
10 36 122
10 37 14
10 38 200
10 39 17
10 40 179
10 41 178
11 12 187
11 13 198
11 14 62
11 15 175
11 16 57
11 17 146
11 18 89
11 19 179
11 20 133
11 21 54
11 22 19
11 23 148
11 24 34
11 25 62
11 26 85
11 27 24
11 28 162
11 29 198
11 30 148
11 31 106
11 32 61
11 33 139
11 34 117
11 35 43
11 36 7
11 37 101
11 38 100
11 39 44
11 40 157
11 41 64
11 42 33
12 13 136
12 14 41
12 15 106
12 16 21
12 17 39
12 18 109
12 19 119
12 20 163
12 21 158
12 22 48
12 23 136
12 24 81
12 25 172
12 26 41
12 27 82
12 28 82
12 29 204
12 30 65
12 31 156
12 32 165
12 33 18
12 34 134
12 35 98
12 36 180
12 37 8
12 38 99
12 39 126
12 40 48
12 41 133
12 42 31
12 43 105
13 14 64
13 15 161
13 16 113
13 17 186
13 18 137
13 19 76
13 20 109
13 21 176
13 22 88
13 23 98
13 24 151
13 25 74
13 26 200
13 27 124
13 28 152
13 29 112
13 30 93
13 31 57
13 32 31
13 33 111
13 34 130
13 35 115
13 36 42
13 37 128
13 38 171
13 39 33
13 40 140
13 41 85
13 42 172
13 43 163
13 44 11
14 15 73
14 16 129
14 17 68
14 18 156
14 19 9
14 20 148
14 21 34
14 22 136
14 23 107
14 24 134
14 25 65
14 26 158
14 27 5
14 28 41
14 29 190
14 30 76
14 31 178
14 32 115
14 33 133
14 34 189
14 35 159
14 36 138
14 37 134
14 38 138
14 39 196
14 40 26
14 41 67
14 42 54
14 43 204
14 44 201
14 45 118
15 16 90
15 17 79
15 18 7
15 19 200
15 20 40
15 21 159
15 22 116
15 23 53
15 24 199
15 25 123
15 26 163
15 27 38
15 28 20
15 29 65
15 30 15
15 31 92
15 32 33
15 33 112
15 34 113
15 35 140
15 36 31
15 37 142
15 38 12
15 39 94
15 40 57
15 41 191
15 42 192
15 43 25
15 44 129
15 45 154
15 46 184
17 18 114
17 19 204
17 20 166
17 21 37
17 22 94
17 23 92
17 24 192
17 25 36
17 26 150
17 27 143
17 28 31
17 29 145
17 30 126
17 31 39
17 32 119
17 33 153
17 34 65
17 35 45
17 36 177
17 37 110
17 38 104
17 39 34
17 40 160
17 41 122
17 42 96
17 43 111
17 44 83
17 45 47
17 46 203
17 47 148
17 48 43
18 19 30
18 20 103
18 21 80
18 22 147
18 23 189
18 24 57
18 25 135
18 26 32
18 27 155
18 28 117
18 29 147
18 30 66
18 31 76
18 32 39
18 33 111
18 34 145
18 35 9
18 36 198
18 37 30
18 38 83
18 39 185
18 40 70
18 41 86
18 42 63
18 43 66
18 44 94
18 45 80
18 46 19
18 47 75
18 48 199
18 49 137
19 20 192
19 21 195
19 22 140
19 23 6
19 24 140
19 25 42
19 26 110
19 27 75
19 28 75
19 29 72
19 30 155
19 31 56
19 32 47
19 33 24
19 34 133
19 35 44
19 36 166
19 37 195
19 38 9
19 39 14
19 40 155
19 41 85
19 42 184
19 43 85
19 44 179
19 45 152
19 46 199
19 47 122
19 48 151
19 49 103
19 50 70
20 21 169
20 22 114
20 23 150
20 24 92
20 25 149
20 26 134
20 27 156
20 28 187
20 29 156
20 30 181
20 31 168
20 32 85
20 33 54
20 34 27
20 35 163
20 36 133
20 37 63
20 38 194
20 39 177
20 40 87
20 41 25
20 42 68
20 43 114
20 44 133
20 45 119
20 46 133
20 47 139
20 48 169
20 49 40
20 50 62
21 22 25
21 23 167
21 24 16
21 25 31
21 26 9
21 27 66
21 28 135
21 29 107
21 30 54
21 31 11
21 32 48
21 33 126
21 34 182
21 35 54
21 36 185
21 37 129
21 38 86
21 39 181
21 40 119
21 41 97
21 42 127
21 43 29
21 44 115
21 45 203
21 46 86
21 47 116
21 48 189
21 49 146
21 50 41
22 23 74
22 24 80
22 25 146
22 26 134
22 27 14
22 28 164
22 29 75
22 30 122
22 31 16
22 32 120
22 33 137
22 34 164
22 35 194
22 36 48
22 37 141
22 38 202
22 39 70
22 40 66
22 41 30
22 42 93
22 43 98
22 44 121
22 45 122
22 46 128
22 47 83
22 48 129
22 49 160
22 50 177
23 24 160
23 25 109
23 26 95
23 27 100
23 28 50
23 29 28
23 30 39
23 31 12
23 32 132
23 33 179
23 34 42
23 35 185
23 36 26
23 37 176
23 38 26
23 39 157
23 40 29
23 41 176
23 42 27
23 43 128
23 44 143
23 45 150
23 46 103
23 47 108
23 48 191
23 49 191
23 50 30
24 25 82
24 26 190
24 27 66
24 28 134
24 29 104
24 30 110
24 31 137
24 32 191
24 33 10
24 34 146
24 35 182
24 36 118
24 37 61
24 38 30
24 39 59
24 40 74
24 41 47
24 42 72
24 43 186
24 44 163
24 45 80
24 46 92
24 47 183
24 48 122
24 49 24
24 50 74
25 26 24
25 27 63
25 28 163
25 29 79
25 30 59
25 31 136
25 32 34
25 33 200
25 34 13
25 35 119
25 36 75
25 37 132
25 38 125
25 39 89
25 40 131
25 41 20
25 42 141
25 43 50
25 44 164
25 45 124
25 46 180
25 47 59
25 48 183
25 49 95
25 50 194
26 27 60
26 28 153
26 29 45
26 30 142
26 31 90
26 32 87
26 33 38
26 34 14
26 35 15
26 36 152
26 37 94
26 38 120
26 39 47
26 40 101
26 41 145
26 42 49
26 43 65
26 44 128
26 45 12
26 46 119
26 47 152
26 48 198
26 49 49
26 50 152
27 28 180
27 29 189
27 30 179
27 31 153
27 32 90
27 33 8
27 34 22
27 35 123
27 36 38
27 37 129
27 38 17
27 39 189
27 40 194
27 41 202
27 42 133
27 43 40
27 44 129
27 45 50
27 46 98
27 47 70
27 48 151
27 49 184
27 50 94
28 29 108
28 30 78
28 31 92
28 32 117
28 33 195
28 34 83
28 35 108
28 36 192
28 37 136
28 38 35
28 39 134
28 40 27
28 41 82
28 42 145
28 43 188
28 44 10
28 45 130
28 46 44
28 47 75
28 48 40
28 49 192
28 50 175
29 30 85
29 31 12
29 32 44
29 33 8
29 34 141
29 35 146
29 36 73
29 37 15
29 38 179
29 39 183
29 40 92
29 41 156
29 42 125
29 43 159
29 44 142
29 45 161
29 46 46
29 47 16
29 48 190
29 49 189
29 50 137
30 31 135
30 32 163
30 33 39
30 34 117
30 35 49
30 36 109
30 37 54
30 38 50
30 39 120
30 40 136
30 41 8
30 42 165
30 43 114
30 44 98
30 45 72
30 46 156
30 47 90
30 48 88
30 49 47
30 50 7
31 32 105
31 33 142
31 34 13
31 35 107
31 36 33
31 37 80
31 38 150
31 39 168
31 40 173
31 41 192
31 42 44
31 43 51
31 44 111
31 45 9
31 46 143
31 47 65
31 48 52
31 49 33
31 50 160
33 34 186
33 35 31
33 36 6
33 37 40
33 38 127
33 39 92
33 40 72
33 41 37
33 42 17
33 43 156
33 44 143
33 45 167
33 46 52
33 47 64
33 48 116
33 49 28
33 50 81
34 35 30
34 36 144
34 37 164
34 38 191
34 39 199
34 40 23
34 41 175
34 42 202
34 43 182
34 44 52
34 45 124
34 46 25
34 47 190
34 48 134
34 49 58
34 50 40
35 36 104
35 37 78
35 38 138
35 39 157
35 40 135
35 41 166
35 42 65
35 43 178
35 44 201
35 45 174
35 46 16
35 47 82
35 48 77
35 49 117
35 50 162
36 37 186
36 38 28
36 39 146
36 40 187
36 41 92
36 42 193
36 43 23
36 44 17
36 45 102
36 46 79
36 47 134
36 48 24
36 49 92
36 50 45
37 38 76
37 39 43
37 40 200
37 41 126
37 42 47
37 43 139
37 44 117
37 45 190
37 46 75
37 47 120
37 48 198
37 49 35
37 50 176
38 39 9
38 40 30
38 41 114
38 42 186
38 43 61
38 44 30
38 45 22
38 46 195
38 47 151
38 48 182
38 49 32
38 50 183
39 40 19
39 41 28
39 42 9
39 43 167
39 44 8
39 45 177
39 46 189
39 47 89
39 48 103
39 49 138
39 50 42
40 41 184
40 42 146
40 43 107
40 44 144
40 45 101
40 46 112
40 47 69
40 48 203
40 49 145
40 50 94
41 42 123
41 43 8
41 44 20
41 45 40
41 46 198
41 47 131
41 48 201
41 49 195
41 50 72
42 43 33
42 44 69
42 45 82
42 46 135
42 47 77
42 48 113
42 49 61
42 50 21
43 44 20
43 45 161
43 46 17
43 47 179
43 48 88
43 49 84
43 50 105
44 45 142
44 46 160
44 47 68
44 48 186
44 49 166
44 50 91
45 46 85
45 47 165
45 48 197
45 49 175
45 50 175
46 47 134
46 48 50
46 49 185
46 50 46
47 48 26
47 49 19
47 50 6
50
