50 1002
10 36 31
10 37 19
10 38 27
10 39 60
10 40 34
10 41 61
11 12 57
11 13 17
11 14 51
11 15 48
11 16 48
11 17 48
11 18 46
11 19 19
11 20 19
11 21 46
11 22 5
11 23 27
11 24 77
11 25 18
11 26 74
11 27 73
11 28 48
11 29 17
11 30 49
11 31 41
11 32 64
11 33 79
11 34 30
11 35 19
11 36 43
11 37 59
11 38 8
11 39 25
11 40 9
11 41 62
11 42 62
12 13 77
12 14 76
12 15 64
12 16 19
12 17 67
12 18 12
12 19 48
12 20 56
12 21 44
12 22 15
12 23 54
12 24 33
12 25 71
12 26 44
12 27 27
12 28 11
12 29 38
12 30 28
12 31 9
12 32 29
12 33 34
12 34 18
12 35 56
12 36 44
12 37 25
12 38 26
12 39 20
12 40 12
12 41 54
12 42 58
12 43 19
13 14 43
13 15 9
13 16 43
13 17 61
13 18 10
13 19 46
13 20 23
13 21 19
13 22 37
13 23 20
13 24 70
13 25 28
13 26 67
13 27 8
13 28 65
13 29 71
13 30 12
13 31 49
13 32 5
13 33 31
13 34 49
13 35 63
13 36 74
13 37 43
13 38 41
13 39 67
13 40 52
13 41 21
13 42 64
13 43 16
13 44 64
14 15 11
14 16 53
14 17 39
14 18 41
14 19 66
14 20 69
14 21 28
14 22 49
14 23 33
14 24 67
14 25 55
14 26 26
14 27 21
14 28 15
14 29 17
14 30 56
14 31 27
14 32 31
14 33 52
14 34 6
14 35 28
14 36 32
14 37 10
14 38 30
14 39 19
14 40 46
14 41 47
14 42 5
14 43 15
14 44 15
14 45 34
15 16 33
15 17 64
15 18 56
15 19 64
15 20 27
15 21 53
15 22 73
15 23 34
15 24 60
15 25 71
15 26 25
15 27 23
15 28 54
15 29 50
15 30 78
15 31 31
15 32 13
15 33 17
15 34 6
15 35 27
15 36 63
15 37 30
15 38 7
15 39 77
15 40 69
15 41 77
15 42 46
15 43 65
15 44 9
15 45 67
15 46 40
17 18 66
17 19 35
17 20 26
17 21 56
17 22 30
17 23 32
17 24 54
17 25 11
17 26 36
17 27 55
17 28 35
17 29 55
17 30 19
17 31 7
17 32 16
17 33 20
17 34 5
17 35 5
17 36 56
17 37 35
17 38 60
17 39 60
17 40 78
17 41 28
17 42 78
17 43 59
17 44 55
17 45 26
17 46 23
17 47 13
17 48 54
18 19 26
18 20 34
18 21 38
18 22 9
18 23 78
18 24 41
18 25 71
18 26 78
18 27 10
18 28 30
18 29 51
18 30 43
18 31 40
18 32 24
18 33 29
18 34 16
18 35 8
18 36 55
18 37 49
18 38 26
18 39 7
18 40 78
18 41 47
18 42 38
18 43 40
18 44 19
18 45 44
18 46 21
18 47 26
18 48 67
18 49 21
19 20 71
19 21 57
19 22 34
19 23 25
19 24 25
19 25 61
19 26 77
19 27 38
19 28 56
19 29 43
19 30 9
19 31 74
19 32 6
19 33 41
19 34 42
19 35 42
19 36 20
19 37 57
19 38 36
19 39 11
19 40 69
19 41 62
19 42 47
19 43 7
19 44 54
19 45 43
19 46 28
19 47 56
19 48 47
19 49 12
19 50 10
20 21 41
20 22 54
20 23 68
20 24 37
20 25 34
20 26 47
20 27 48
20 28 41
20 29 11
20 30 51
20 31 49
20 32 32
20 33 52
20 34 30
20 35 17
20 36 15
20 37 18
20 38 32
20 39 56
20 40 47
20 41 44
20 42 12
20 43 37
20 44 31
20 45 51
20 46 74
20 47 65
20 48 17
20 49 10
20 50 37
21 22 46
21 23 68
21 24 37
21 25 63
21 26 36
21 27 14
21 28 62
21 29 5
21 30 26
21 31 24
21 32 68
21 33 60
21 34 34
21 35 79
21 36 75
21 37 74
21 38 32
21 39 38
21 40 62
21 41 60
21 42 79
21 43 5
21 44 61
21 45 54
21 46 52
21 47 34
21 48 15
21 49 31
21 50 36
22 23 76
22 24 21
22 25 77
22 26 77
22 27 31
22 28 28
22 29 78
22 30 54
22 31 21
22 32 36
22 33 49
22 34 48
22 35 31
22 36 46
22 37 6
22 38 29
22 39 33
22 40 44
22 41 65
22 42 41
22 43 31
22 44 60
22 45 56
22 46 60
22 47 40
22 48 39
22 49 35
22 50 69
23 24 6
23 25 29
23 26 41
23 27 48
23 28 14
23 29 49
23 30 78
23 31 12
23 32 37
23 33 36
23 34 71
23 35 14
23 36 47
23 37 54
23 38 69
23 39 73
23 40 77
23 41 71
23 42 49
23 43 5
23 44 66
23 45 59
23 46 29
23 47 28
23 48 69
23 49 7
23 50 52
24 25 51
24 26 26
24 27 34
24 28 14
24 29 30
24 30 53
24 31 68
24 32 32
24 33 10
24 34 22
24 35 23
24 36 42
24 37 38
24 38 77
24 39 54
24 40 76
24 41 52
24 42 28
24 43 18
24 44 67
24 45 13
24 46 40
24 47 11
24 48 15
24 49 18
24 50 16
25 26 56
25 27 46
25 28 77
25 29 65
25 30 57
25 31 64
25 32 13
25 33 36
25 34 78
25 35 78
25 36 44
25 37 19
25 38 66
25 39 59
25 40 35
25 41 26
25 42 78
25 43 36
25 44 13
25 45 44
25 46 77
25 47 64
25 48 74
25 49 19
25 50 45
26 27 11
26 28 43
26 29 70
26 30 56
26 31 6
26 32 72
26 33 27
26 34 62
26 35 53
26 36 35
26 37 14
26 38 69
26 39 6
26 40 14
26 41 63
26 42 66
26 43 33
26 44 64
26 45 13
26 46 66
26 47 45
26 48 43
26 49 44
26 50 14
27 28 73
27 29 69
27 30 28
27 31 33
27 32 65
27 33 35
27 34 47
27 35 58
27 36 25
27 37 19
27 38 57
27 39 23
27 40 16
27 41 64
27 42 9
27 43 64
27 44 53
27 45 52
27 46 70
27 47 33
27 48 42
27 49 39
27 50 13
28 29 46
28 30 23
28 31 35
28 32 76
28 33 46
28 34 41
28 35 76
28 36 44
28 37 37
28 38 5
28 39 73
28 40 64
28 41 60
28 42 66
28 43 56
28 44 11
28 45 10
28 46 34
28 47 61
28 48 12
28 49 35
28 50 55
29 30 61
29 31 44
29 32 48
29 33 54
29 34 27
29 35 32
29 36 41
29 37 77
29 38 37
29 39 50
29 40 51
29 41 42
29 42 19
29 43 59
29 44 75
29 45 28
29 46 36
29 47 44
29 48 23
29 49 24
29 50 48
30 31 52
30 32 41
30 33 47
30 34 75
30 35 16
30 36 23
30 37 74
30 38 74
30 39 50
30 40 78
30 41 10
30 42 40
30 43 49
30 44 44
30 45 26
30 46 25
30 47 13
30 48 12
30 49 39
30 50 16
31 32 79
31 33 22
31 34 78
31 35 78
31 36 7
31 37 78
31 38 45
31 39 34
31 40 40
31 41 29
31 42 26
31 43 8
31 44 53
31 45 73
31 46 14
31 47 24
31 48 16
31 49 41
31 50 64
33 34 67
33 35 46
33 36 13
33 37 62
33 38 55
33 39 14
33 40 62
33 41 44
33 42 54
33 43 26
33 44 23
33 45 74
33 46 14
33 47 18
33 48 74
33 49 12
33 50 50
34 35 37
34 36 78
34 37 6
34 38 62
34 39 32
34 40 79
34 41 67
34 42 33
34 43 64
34 44 56
34 45 66
34 46 13
34 47 42
34 48 29
34 49 42
34 50 16
35 36 78
35 37 50
35 38 5
35 39 63
35 40 59
35 41 52
35 42 32
35 43 66
35 44 76
35 45 78
35 46 50
35 47 39
35 48 58
35 49 61
35 50 40
36 37 19
36 38 70
36 39 14
36 40 54
36 41 46
36 42 25
36 43 51
36 44 52
36 45 27
36 46 65
36 47 26
36 48 42
36 49 38
36 50 49
37 38 15
37 39 65
37 40 18
37 41 58
37 42 61
37 43 37
37 44 69
37 45 15
37 46 56
37 47 46
37 48 79
37 49 48
37 50 64
38 39 34
38 40 70
38 41 38
38 42 42
38 43 68
38 44 70
38 45 15
38 46 51
38 47 33
38 48 58
38 49 33
38 50 12
39 40 71
39 41 26
39 42 61
39 43 47
39 44 48
39 45 47
39 46 76
39 47 8
39 48 22
39 49 51
39 50 18
40 41 29
40 42 69
40 43 65
40 44 12
40 45 16
40 46 9
40 47 43
40 48 52
40 49 74
40 50 61
41 42 26
41 43 76
41 44 65
41 45 10
41 46 19
41 47 8
41 48 24
41 49 22
41 50 47
42 43 48
42 44 57
42 45 17
42 46 28
42 47 75
42 48 54
42 49 51
42 50 10
43 44 56
43 45 65
43 46 6
43 47 35
43 48 6
43 49 14
43 50 13
44 45 38
44 46 8
44 47 62
44 48 57
44 49 21
44 50 58
45 46 50
45 47 15
45 48 32
45 49 6
45 50 7
46 47 29
46 48 54
46 49 24
46 50 40
47 48 41
47 49 58
47 50 73
50
