100 1383
30 40 45
30 41 18
30 42 21
30 43 55
30 44 63
30 45 21
30 46 68
30 47 57
31 32 24
31 33 20
31 34 61
31 35 20
31 36 66
31 37 3
31 38 75
31 39 68
31 40 41
31 41 46
31 42 31
31 43 14
31 44 50
31 45 40
31 46 18
31 47 11
31 48 9
32 33 14
32 34 5
32 35 63
32 36 65
32 37 62
32 38 3
32 39 62
32 40 57
32 41 4
32 42 63
32 43 14
32 44 27
32 45 52
32 46 8
32 47 24
32 48 32
32 49 69
33 34 67
33 35 71
33 36 14
33 37 65
33 38 33
33 39 54
33 40 28
33 41 9
33 42 61
33 43 18
33 44 8
33 45 20
33 46 3
33 47 27
33 48 53
33 49 63
33 50 4
34 35 22
34 36 61
34 37 25
34 38 1
34 39 59
34 40 63
34 41 16
34 42 37
34 43 51
34 44 58
34 45 45
34 46 1
34 47 31
34 48 22
34 49 27
34 50 30
34 51 45
35 36 57
35 37 61
35 38 70
35 39 11
35 40 57
35 41 54
35 42 42
35 43 62
35 44 58
35 45 70
35 46 60
35 47 10
35 48 16
35 49 48
35 50 28
35 51 46
35 52 72
37 38 12
37 39 3
37 40 73
37 41 27
37 42 39
37 43 8
37 44 16
37 45 36
37 46 59
37 47 24
37 48 65
37 49 35
37 50 2
37 51 48
37 52 36
37 53 33
37 54 59
38 39 27
38 40 57
38 41 32
38 42 35
38 43 42
38 44 73
38 45 61
38 46 55
38 47 42
38 48 25
38 49 71
38 50 53
38 51 2
38 52 30
38 53 45
38 54 56
38 55 8
39 40 37
39 41 42
39 42 34
39 43 55
39 44 15
39 45 35
39 46 59
39 47 1
39 48 35
39 49 60
39 50 30
39 51 22
39 52 74
39 53 8
39 54 2
39 55 31
39 56 25
40 41 32
40 42 20
40 43 46
40 44 17
40 45 2
40 46 51
40 47 36
40 48 11
40 49 31
40 50 11
40 51 45
40 52 70
40 53 52
40 54 58
40 55 62
40 56 51
40 57 59
41 42 54
41 43 37
41 44 69
41 45 11
41 46 71
41 47 40
41 48 59
41 49 50
41 50 66
41 51 10
41 52 9
41 53 13
41 54 22
41 55 25
41 56 66
41 57 29
41 58 51
42 43 23
42 44 2
42 45 13
42 46 50
42 47 23
42 48 31
42 49 27
42 50 27
42 51 6
42 52 26
42 53 19
42 54 19
42 55 34
42 56 39
42 57 40
42 58 39
42 59 3
43 44 54
43 45 60
43 46 56
43 47 48
43 48 53
43 49 43
43 50 63
43 51 25
43 52 61
43 53 52
43 54 7
43 55 40
43 56 75
43 57 39
43 58 41
43 59 35
43 60 36
44 45 40
44 46 74
44 47 25
44 48 15
44 49 25
44 50 39
44 51 13
44 52 1
44 53 4
44 54 31
44 55 36
44 56 20
44 57 43
44 58 59
44 59 66
44 60 24
44 61 8
46 47 45
46 48 41
46 49 25
46 50 2
46 51 10
46 52 23
46 53 25
46 54 4
46 55 9
46 56 57
46 57 10
46 58 28
46 59 10
46 60 39
46 61 22
46 62 12
46 63 7
47 48 5
47 49 26
47 50 49
47 51 3
47 52 7
47 53 9
47 54 53
47 55 20
47 56 36
47 57 63
47 58 30
47 59 53
47 60 32
47 61 31
47 62 59
47 63 10
47 64 35
48 49 27
48 50 16
48 51 6
48 52 53
48 53 9
48 54 14
48 55 34
48 56 37
48 57 56
48 58 21
48 59 29
48 60 44
48 61 42
48 62 30
48 63 40
48 64 27
48 65 68
49 50 41
49 51 8
49 52 46
49 53 1
49 54 13
49 55 28
49 56 46
49 57 75
49 58 54
49 59 28
49 60 12
49 61 12
49 62 47
49 63 45
49 64 49
49 65 22
49 66 49
50 51 51
50 52 3
50 53 56
50 54 41
50 55 22
50 56 11
50 57 63
50 58 22
50 59 70
50 60 23
50 61 15
50 62 33
50 63 23
50 64 35
50 65 30
50 66 8
50 67 16
51 52 65
51 53 50
51 54 50
51 55 8
51 56 51
51 57 70
51 58 60
51 59 3
51 60 50
51 61 23
51 62 41
51 63 69
51 64 48
51 65 48
51 66 39
51 67 72
51 68 7
52 53 75
52 54 38
52 55 45
52 56 29
52 57 14
52 58 68
52 59 73
52 60 54
52 61 17
52 62 17
52 63 17
52 64 70
52 65 26
52 66 47
52 67 69
52 68 57
52 69 33
53 54 49
53 55 71
53 56 49
53 57 58
53 58 18
53 59 37
53 60 65
53 61 73
53 62 17
53 63 22
53 64 1
53 65 48
53 66 3
53 67 17
53 68 23
53 69 28
53 70 71
55 56 11
55 57 74
55 58 34
55 59 72
55 60 51
55 61 71
55 62 39
55 63 13
55 64 33
55 65 70
55 66 5
55 67 74
55 68 42
55 69 54
55 70 49
55 71 24
55 72 1
56 57 63
56 58 56
56 59 37
56 60 19
56 61 8
56 62 40
56 63 60
56 64 18
56 65 12
56 66 37
56 67 36
56 68 34
56 69 65
56 70 53
56 71 32
56 72 62
56 73 65
57 58 27
57 59 20
57 60 20
57 61 14
57 62 71
57 63 5
57 64 19
57 65 25
57 66 25
57 67 45
57 68 50
57 69 48
57 70 56
57 71 22
57 72 7
57 73 3
57 74 46
58 59 21
58 60 25
58 61 31
58 62 58
58 63 48
58 64 29
58 65 64
58 66 33
58 67 8
58 68 46
58 69 23
58 70 19
58 71 14
58 72 18
58 73 67
58 74 2
58 75 55
59 60 49
59 61 66
59 62 62
59 63 14
59 64 53
59 65 1
59 66 64
59 67 60
59 68 1
59 69 56
59 70 10
59 71 64
59 72 21
59 73 9
59 74 42
59 75 20
59 76 47
60 61 54
60 62 6
60 63 51
60 64 36
60 65 21
60 66 1
60 67 58
60 68 45
60 69 53
60 70 35
60 71 49
60 72 22
60 73 38
60 74 13
60 75 22
60 76 63
60 77 53
61 62 25
61 63 6
61 64 7
61 65 72
61 66 14
61 67 69
61 68 67
61 69 20
61 70 32
61 71 8
61 72 59
61 73 34
61 74 30
61 75 36
61 76 63
61 77 56
61 78 3
62 63 15
62 64 55
62 65 25
62 66 10
62 67 45
62 68 32
62 69 6
62 70 26
62 71 57
62 72 19
62 73 68
62 74 56
62 75 23
62 76 30
62 77 61
62 78 60
62 79 72
64 65 37
64 66 40
64 67 19
64 68 54
64 69 4
64 70 18
64 71 68
64 72 27
64 73 45
64 74 74
64 75 22
64 76 71
64 77 7
64 78 20
64 79 49
64 80 71
64 81 7
65 66 1
65 67 38
65 68 47
65 69 42
65 70 46
65 71 11
65 72 9
65 73 13
65 74 60
65 75 47
65 76 7
65 77 62
65 78 71
65 79 17
65 80 67
65 81 9
65 82 60
66 67 15
66 68 7
66 69 20
66 70 65
66 71 53
66 72 69
66 73 72
66 74 18
66 75 2
66 76 61
66 77 24
66 78 51
66 79 74
66 80 75
66 81 51
66 82 1
66 83 14
67 68 1
67 69 20
67 70 75
67 71 11
67 72 63
67 73 9
67 74 50
67 75 38
67 76 65
67 77 35
67 78 67
67 79 32
67 80 26
67 81 60
67 82 7
67 83 27
67 84 44
68 69 52
68 70 54
68 71 6
68 72 75
68 73 32
68 74 3
68 75 46
68 76 40
68 77 68
68 78 17
68 79 65
68 80 7
68 81 34
68 82 8
68 83 5
68 84 40
68 85 28
69 70 53
69 71 23
69 72 13
69 73 45
69 74 66
69 75 66
69 76 28
69 77 30
69 78 61
69 79 72
69 80 11
69 81 4
69 82 20
69 83 43
69 84 60
69 85 34
69 86 48
70 71 50
70 72 30
70 73 38
70 74 17
70 75 56
70 76 23
70 77 26
70 78 32
70 79 29
70 80 6
70 81 9
70 82 28
70 83 56
70 84 63
70 85 39
70 86 31
70 87 73
71 72 40
71 73 29
71 74 41
71 75 15
71 76 36
71 77 73
71 78 26
71 79 74
71 80 52
71 81 69
71 82 55
71 83 14
71 84 33
71 85 26
71 86 55
71 87 41
71 88 62
73 74 21
73 75 13
73 76 28
73 77 18
73 78 69
73 79 32
73 80 30
73 81 57
73 82 74
73 83 14
73 84 47
73 85 3
73 86 21
73 87 75
73 88 28
73 89 11
73 90 28
74 75 21
74 76 43
74 77 54
74 78 12
74 79 10
74 80 28
74 81 21
74 82 47
74 83 7
74 84 47
74 85 29
74 86 66
74 87 63
74 88 68
74 89 12
74 90 40
74 91 54
75 76 9
75 77 10
75 78 61
75 79 43
75 80 45
75 81 22
75 82 62
75 83 67
75 84 69
75 85 29
75 86 74
75 87 50
75 88 24
75 89 30
75 90 48
75 91 30
75 92 50
76 77 10
76 78 69
76 79 72
76 80 11
76 81 66
76 82 13
76 83 20
76 84 55
76 85 19
76 86 45
76 87 10
76 88 45
76 89 64
76 90 60
76 91 24
76 92 1
76 93 30
77 78 4
77 79 31
77 80 39
77 81 29
77 82 28
77 83 4
77 84 10
77 85 56
77 86 22
77 87 51
77 88 42
77 89 54
77 90 54
77 91 20
77 92 12
77 93 40
77 94 53
78 79 50
78 80 34
78 81 16
78 82 32
78 83 45
78 84 7
78 85 14
78 86 19
78 87 10
78 88 68
78 89 21
78 90 10
78 91 51
78 92 61
78 93 17
78 94 60
78 95 59
79 80 41
79 81 65
79 82 65
79 83 35
79 84 69
79 85 37
79 86 41
79 87 50
79 88 68
79 89 53
79 90 67
79 91 31
79 92 28
79 93 8
79 94 71
79 95 52
79 96 28
80 81 51
80 82 37
80 83 15
80 84 71
80 85 6
80 86 42
80 87 17
80 88 58
80 89 43
80 90 21
80 91 39
80 92 12
80 93 56
80 94 32
80 95 53
80 96 34
80 97 66
82 83 56
82 84 26
82 85 25
82 86 28
82 87 27
82 88 51
82 89 65
82 90 39
82 91 74
82 92 69
82 93 55
82 94 47
82 95 64
82 96 11
82 97 30
82 98 26
82 99 38
83 84 4
83 85 14
83 86 53
83 87 8
83 88 3
83 89 11
83 90 39
83 91 37
83 92 2
83 93 22
83 94 13
83 95 3
83 96 4
83 97 25
83 98 21
83 99 8
83 100 9
84 85 1
84 86 73
84 87 68
84 88 70
84 89 56
84 90 42
84 91 38
84 92 66
84 93 74
84 94 6
84 95 14
84 96 23
84 97 42
84 98 75
84 99 52
84 100 16
85 86 62
85 87 18
85 88 49
85 89 64
85 90 30
85 91 38
85 92 32
85 93 13
85 94 48
85 95 52
85 96 29
85 97 10
85 98 24
85 99 35
85 100 23
86 87 25
86 88 68
86 89 74
86 90 25
86 91 56
86 92 66
86 93 54
86 94 51
86 95 44
86 96 34
86 97 6
86 98 5
86 99 61
86 100 36
87 88 41
87 89 49
87 90 26
87 91 50
87 92 21
87 93 46
87 94 21
87 95 46
87 96 32
87 97 11
87 98 13
87 99 68
87 100 4
88 89 33
88 90 23
88 91 3
88 92 17
88 93 75
88 94 15
88 95 55
88 96 11
88 97 8
88 98 74
88 99 42
88 100 28
89 90 63
89 91 8
89 92 9
89 93 41
89 94 34
89 95 51
89 96 63
89 97 58
89 98 16
89 99 66
89 100 37
91 92 16
91 93 42
91 94 26
91 95 69
91 96 74
91 97 24
91 98 17
91 99 34
91 100 74
92 93 62
92 94 1
92 95 8
92 96 28
92 97 44
92 98 66
92 99 62
92 100 6
93 94 51
93 95 33
93 96 29
93 97 17
93 98 16
93 99 32
93 100 49
94 95 54
94 96 25
94 97 55
94 98 5
94 99 19
94 100 71
95 96 56
95 97 47
95 98 33
95 99 59
95 100 72
96 97 47
96 98 50
96 99 58
96 100 39
97 98 58
97 99 54
97 100 25
98 99 36
98 100 17
100
